"featureid","final_taxonomy"
"6fc983611af7176bf7ffb3b17cfef231","Eukaryota;Chordata;Mammalia"
"10ca18dcaf73b785aeb3680e85838c5a","Eukaryota"
"b91f62b025f40adb5b18e94151198512","Eukaryota;Mollusca;Cephalopoda;Myopsida;Loliginidae;Doryteuthis"
"621ab34351ac8cbc1a39d93c07fd215d","Eukaryota;Streptophyta"
"c3ad828683688456232fa68f2d5e7a93","Eukaryota;Chordata;Mammalia"
"3527ff62498a1f452cd29835254192a6","Eukaryota"
"fcc77256cc180cac6a2010828d7aa9fa","Eukaryota;Chordata;Actinopteri"
"bee2c4f9e3f73676be6c63007e3faf57","Eukaryota"
"55daec03837437629175f4ea53e020d1","Eukaryota;Chordata;Actinopteri"
"6331705cccc3b28fde39a3a2ec8f3364","Eukaryota"
"1b690e88ab6d8ec1d5bf5962f7c4cfe5","Eukaryota;Nematoda;Enoplea;Dorylaimida;Leptonchidae;Leptonchus;Leptonchus granulosus"
"517c61fdebb9b41049fc61b89673b38b","Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus neoformans"
"5fbab4bf274a86a3e122fe34a0a8b62c","Eukaryota"
"80dbc4f51d10aa581a4d3884f02b1c42","Eukaryota;Chordata;Actinopteri"
"010b068a162942ccae70a4936f40c936","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella"
"448a050ed24c3fb716518a7668855aa3","Eukaryota"
"242048d54d592ab37d02053905674a83","Eukaryota;Mollusca;Cephalopoda;Myopsida;Loliginidae;Doryteuthis"
"e13db852438ab78b9a5ff7617da9a451","Eukaryota;Ascomycota;Eurotiomycetes"
"dfdd0b47dbefa18cadb5e43390e7b587","Eukaryota;Streptophyta"
"2d0fd0e56e421ddd842df63a6cf9fdd0","Eukaryota"
"3f0bd2feaab6434ed052a0d05ca59534","Eukaryota;Streptophyta;Magnoliopsida"
"e67e2782b6f9ac5d8b326555e9360697","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"9b9cce8f85d3bfc51322cde605b64677","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"d95cdd64a2fe5d2876cd6a352f573f76","Eukaryota"
"c17d1a29649c8b7614b51373f0279b03","Eukaryota"
"3ec0121aa77913833b9bcbed604ccf2e","Eukaryota;Streptophyta"
"b72f04d31fe1dfc1b77e3cfb0c377996","Eukaryota"
"76a4dcb0f71d242324207718855294e7","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"23e47fa1fdfc51185b732664e22c7716","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"ce1eeef507a29b409cf1100ff9fe00ab","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"8b9ef9e8766e359133b49444472e3a08","Eukaryota;Ascomycota"
"c1adb05df54f05bb693f1986e23815c4","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"63b2239b736571063d72fc97dbff123c","Eukaryota;Chordata;Actinopteri"
"3af177996d0ff1b5d36fea626b60d84d","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae"
"66ac98d84f755c45da74b309d13171c9","Eukaryota;Mollusca;Cephalopoda"
"1d6e13f55977f032179dcc9d78586932","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"17518606bfb8ed93e41e88eb69f855fc","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"dbf47b3b6df6030e58ed2137350d1145","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"05f1dae44870589d6d9d096009f7c5a0","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"07a640d07d29df0c8b62624b6132843c","Eukaryota;Chordata;Actinopteri;Aulopiformes;Paralepididae;NA;NA"
"f1b33909d4448b582aebdad585a27dac","Eukaryota"
"55d0a87c0b7a98f71903f775bccfaf26","Eukaryota;Chordata;Actinopteri"
"46c0260df85cb2b35b4162dce5b4b237","Eukaryota;Ascomycota;Eurotiomycetes"
"a98e778d514a07c0f2ddd016ea9338f4","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella"
"d4f615c9edc37ede2ebc6d7cbcb22de3","Eukaryota;Gblock_18S_FlameShell_wombat;synthclass;synthorder;synthfam;FlameBat;FlameBat synthetic"
"2425fbff7e18390214136496eca06dcd","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"e41780642f1b2fd512c7df4901ab07fd","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"7ceb7abd5f2df1b63e0b7a40a33be597","Eukaryota;Chordata;Actinopteri"
"0ec14bec994a31a22656df4b6158e54e","Eukaryota"
"b4e9eb15640de07181320c969b92204f","Eukaryota;Ascomycota"
"ebd63f78a976260090f37f48ea59e44b","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"a0f30766d1bf46338d7ff6a66bc280a1","Eukaryota"
"ded0d928d79e83a8125c089f4566546b","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"5df5f1004f02aec694e5205e2ec79025","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella"
"b1cabc80d238cbafd930dfa547a0f1d8","Eukaryota"
"af714f9d46aceaddae3d45c5c839114e","Eukaryota"
"238313f8f3a6ebd687c6dbacdd7c073f","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"0750e05198a477b9938c2ee14b56d216","Eukaryota;Streptophyta;Magnoliopsida"
"57dcd2145cd9b7819456deec711781a0","Eukaryota;Gblock_18S_FlameShell_wombat;synthclass;synthorder;synthfam;FlameBat;FlameBat synthetic"
"39d1b13e420bd8f9b73b0a009c13c2d1","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"c955c54ecc30a0e06560c7da67b40959","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"5161a11fe78af4fbb9d1361234e07568","Eukaryota"
"b7701efce79f3480702bece7c14a0661","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"6375f250d3543cfc4b022e606d6f8b6e","Eukaryota;Gblock_18S_FlameShell_wombat;synthclass;synthorder;synthfam;FlameBat;FlameBat synthetic"
"586c7f782e7384aa096ac997f94521d0","Eukaryota;Chordata"
"0c3ee769ed3433a7d59eb914133f27af","Eukaryota;Ciliophora"
"f0645f0c0a0bae49cd2f78106aae0f80","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"9d23fdf57c93a43fc2013babca295039","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"41d076bf03e29f30d51e66ecca318c45","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"bcdf458f4cbc0f15e5ee9e593a25f0eb","Eukaryota;Ascomycota"
"8d08f4e475d28c9d98b520993add048f","Eukaryota;Ascomycota"
"530e3e0216b2d44705a057dcf3d5d8ad","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella"
"9467520aed5d9e34311c415c5afb9d0a","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"f611a7dfd5ebb88f623ea9fe489072f2","Eukaryota"
"6ab65529366102efb01b34e750806329","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"dcc972a809a5230e03f97e6e6c6161b3","Eukaryota;Bacillariophyta;Bacillariophyceae"
"242e01a4d4e4c707e625a851b6bb74a3","Eukaryota;Chordata;Mammalia"
"bb842b5639d1871642e43ea14fc4de02","Eukaryota;Basidiomycota"
"84c8385dad8a02aac25b2b872fb2b1eb","Eukaryota"
"d44d428e7ae2730830d76ff7051659d3","Eukaryota"
"d9cb7bc6dbc8167490f7a759a3d68d1e","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"cd47734a84ebd6e5edb8751aa3070bde","Eukaryota;Chordata;Mammalia"
"15196b3f5a5ed0f42352a0894c72c51a","Eukaryota"
"a3cc80ab00ce9360a07e238849a8bd83","Eukaryota"
"58fdcd9f61e7677dbd3bc231a2a71b58","Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Taeniacanthidae;NA;NA"
"25460eaaa8721f02af3a1e72a2693a69","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"37250e136c9a3da6c811be56885fb94d","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"d397a1fb5d74fc576c690cb1f4f30131","Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus neoformans"
"289d0cd58b1deec231e339b2ed0cdfe9","Eukaryota"
"855916fd9a1dd602e330e7398becfcc6","Eukaryota"
"2816d387a191108d0aa9324f73c4af97","Eukaryota;Mollusca;Cephalopoda;Myopsida;Loliginidae;Doryteuthis"
"aba41017124815fdf27d2db7a5a6d75f","Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Chondracanthidae;Chondracanthus;Chondracanthus zei"
"517a45b472517ee6aa488c955d6765e8","Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lampetra;Lampetra fluviatilis"
"9740c5814b9d2faf267988a41252d3ff","Eukaryota;Mollusca;Cephalopoda;Myopsida;Loliginidae;Doryteuthis"
"b0629510fc27711ea3cf6c59b1f7a843","Eukaryota;Bacillariophyta;Bacillariophyceae"
"5617a3f065ce0ce9965a7dde9a6fbcbd","Eukaryota"
"a99a54ecc5aed21ba2ee43235e13119b","Eukaryota;Ascomycota"
"faf7fd3d01dd2b3db2b8b9f290896317","Eukaryota"
"bf7163413eadfa3a667b37f57d77974b","Eukaryota;Mollusca;Cephalopoda"
"0d142b234c3d7688515d23a52683ee4f","Eukaryota"
"90b318fa36ef883feceb7a5cd7d7ab28","Eukaryota"
"c1cada0cc6de5b45a0fcc0c702bc4ed9","Eukaryota"
"008dbd2a2312c6a730c08b0afa92a626","Eukaryota"
"8fc4b8089acf9295e7b38ab100a4eb7c","Eukaryota"
"938a6f3263e30b310361827a0f1291ce","Eukaryota"
"c422fa41a98ade73c91d3a24a1f8a75b","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"de35ba514ca2a10daa23ba2210aecffe","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"265a2911b69b17f60425926907a97724","Eukaryota;Chordata;Mammalia"
"b9a781db0d410f56b2aca2647c137a27","Eukaryota;Streptophyta;Magnoliopsida"
"323a27273cb769db38cef7c00bece085","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"5db14847e89c02676c2553b1a7c1cd47","Eukaryota;Arthropoda;Collembola"
"d4b32466d513da2605ee9d0e6d2dd249","Eukaryota"
"eef695d5c8c6a74f1f1e15291fb7f92d","Eukaryota"
"50053ea0e62d624ac780e6419ce68b71","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"f51d2af33df230563c966ed89b776424","Eukaryota"
"62f600d061f248e073636a4f5aded095","Eukaryota;Ascomycota"
"9650845b2c942945f0289cd13c069c9f","Eukaryota;Ascomycota;Eurotiomycetes"
"f9804c35fa517334bd21c0c7c7e193ac","Eukaryota;Chytridiomycota;Chytridiomycetes"
"3c605f9f9a4ed2d24440e7604ec55e28","Eukaryota;Nematoda;Chromadorea;Rhabditida"
"308f1d7d57d1a2480ea277f1dcace4fa","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"8261dd4e1270771deb62bc810a2873b5","Eukaryota;Streptophyta;Magnoliopsida"
"b595bddcb1ea48b439d115cce00ef461","Eukaryota"
"2802643bd884c4616eea90f5787fc13e","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"0c38b1921c3f98ed773164580832d974","Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Caloneis;NA"
"715e76de4fae91204899d8de82c0fb5f","Eukaryota;Mollusca;Cephalopoda;Myopsida;Loliginidae;Doryteuthis"
"e72747ee7eb7833e5bd7b6714b851838","Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Taeniacanthidae;NA;NA"
"e51391e13e5f9086abfcee14eb7af165","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales"
"a205c7dffd4e2e7aa647bbb1c6976b41","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"569f4bc71ecebe0c7b4245e2177d4596","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"1d3f55e886494be2728c7e32f0b427b7","Eukaryota;Arthropoda;Malacostraca;Decapoda;Crangonidae;Crangon;Crangon spp."
"fe3a854c3fec52ae31230741adbd7daf","Eukaryota;Ascomycota"
"5412a192c900a5a06a6cc47116f558b0","Eukaryota;Ascomycota"
"f2ea98211cd7626fb642eebcf60a839b","Eukaryota;Ascomycota;Eurotiomycetes"
"7c4d050c953cfabd37d06142fbd9d397","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"1f6b5e83b19ee961de4de8eeb4acc5cf","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"9140c60d3176ebe2f7609a3364e10a99","Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lampetra;Lampetra fluviatilis"
"b4e9c9754aafe4f80fc0afde7d0b169b","Eukaryota"
"e4cf085f584d59ec94d0b372dc0fe175","Eukaryota"
"beca293fbf6cf7247c6d26f83d5eb366","Eukaryota"
"0f22c2b8d143aa678af2778d1ba102de","Eukaryota"
"9966b67afd6c448e07efc0ba5a697145","Eukaryota;Ascomycota;Eurotiomycetes"
"25b60fafc1e829ecb69e7e70f6b9ba35","Eukaryota"
"0234c8437db24d1c458401c61e5ab078","Eukaryota"
"4bdf5adea9842d9649273b1d80d9a806","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"eacae542dd57b5c07ef74f96083c62b2","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"e010f6daed5ef8ef1d9e4ffb46b693dc","Eukaryota"
"a268655a41c7b6265927c5da356eb075","Eukaryota;Mollusca;Cephalopoda"
"beca5317653250577010805668f0b5d7","Eukaryota"
"c489af0429af71f2ec3d70a6a46acad8","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"bfc381e933e8c39886c9ba1accab4eeb","Eukaryota"
"503622a15ddc70b5f7fb0dddbbd8b029","Eukaryota;Basidiomycota"
"fd7886a1da20d6917c1791265e1638e3","Eukaryota"
"97d10641bffef0b09194fc5fc79c8fd1","Eukaryota;Mollusca;Cephalopoda;Myopsida;Loliginidae;Doryteuthis"
"492923c786989e56bed57c7aa56d15b6","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"5ad15d0af69b7210f8b1f5be687251a2","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"0ffad147d733ab74a6fe258939ca528e","Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Hypomesus;NA"
"6620c4bb4761e86559d5a6217fa7beee","Eukaryota"
"feaf080b779a08169a5e40573eb84058","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"474a40b92b73736cef425dd551c14c56","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"f29ae631edee71e26caa5ee207d82878","Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Eupeodes;Eupeodes latifasciatus"
"1bfb233d1f4a2b87b8c6cf37d20df95b","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella sp. MOW10"
"75d93af1e24921f27d8d659e301c9d39","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae"
"1d281a81ed1e7a664a623a3a79e9263b","Eukaryota;Chytridiomycota;Chytridiomycetes;Zygophlyctidales;Zygophlyctidaceae;Zygophlyctis;NA"
"c45ccb649739298241ed0cf677211f90","Eukaryota"
"22e23dccb657e75653d88e611c576086","Eukaryota"
"42ae5b3d7818dbc5f2dae076093811ad","Eukaryota;Basidiomycota;Microbotryomycetes"
"a5b6a3c9022a425d3f78af716a6583e7","Eukaryota"
"971609ce8c08dbe0dd29d4e1190becd6","Eukaryota"
"1311d098ac75f9de542b6a9c5b0ee528","Eukaryota"
"874a46f0f8ce3e3799c2f8ff5ea6c5b8","Eukaryota;Chordata;Mammalia"
"3275bfb3a74fa9031a3b54821e94b88f","Eukaryota"
"d4d3f7f32f5be97fe9eb5b5dab8d1ed0","Eukaryota;Chordata;Mammalia"
"ddd9c729fdc60130c35d8e5f00327978","Eukaryota"
"f75fa3a7ada6343d7d887e8d4d02a540","Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Eupeodes;Eupeodes latifasciatus"
"69cd13bf31b46aaa94cabb4b9d8062c9","Eukaryota"
"1ff17b4c420585609294f8622e662e0b","Eukaryota"
"8df77873ce9cd0829e7c018ba8302d63","Eukaryota"
"f967c4c63fd9e309a2a58e85b12ab232","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"a0ef1cdbc3aadac6778623ab37b11ae3","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"489e98048a40ead31b2503cf396cd856","Eukaryota"
"fcedef6c07b7893cb4ab7fea98ef9853","Eukaryota"
"986990678cd701746f803e8d05c19587","Eukaryota;Annelida;Polychaeta;Phyllodocida"
"e9698eeaba2213151f16dfed52a9839d","Eukaryota"
"0c2e662edf9fa89704582206ff0c740f","Eukaryota;Chordata;Actinopteri"
"4a139e58a683c183030cf82de73d51ff","Eukaryota"
"ac5188ea188069a440920aece9f67eb6","Eukaryota;Gblock_18S_FlameShell_wombat;synthclass;synthorder;synthfam;FlameBat;FlameBat synthetic"
"0651bef6b714bb2a0de8fb7f0e39a0c9","Eukaryota;Ascomycota;Eurotiomycetes"
"b0224738d39dfb7b000200b55c2c470a","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"ecbc119e90aaecce616018dd9ebfcecc","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"391c57791aedc0a0de1265b182380725","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"d4560cf2bfd711df0ed4cf6c7b3022f3","Eukaryota;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Kurtia;Kurtia argillacea"
"f4c3d0fceef3d0163224fefd22c79ca3","Eukaryota"
"c6315dc1d87572e3452ccdf9e93a5406","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"8149ba200c7f4d99a7dbc417018b61ce","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"95d21b5771fadf981bb8ed8b5ac66a36","Eukaryota;Chordata;Actinopteri"
"783303d6ea98565162ff121e40788e65","Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lampetra;Lampetra fluviatilis"
"76fb4f33bfe65f88e5ea7cb06f6e4549","Eukaryota"
"d5c164d9d8d71f3aec4f92b9ebc51b32","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"ac3f770fbecf5e1531a02616dd693074","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"2fa782075166a83053339bbebf3016e9","Eukaryota;Chordata;Mammalia"
"26de750e79ee1f818380adcb7feb6698","Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus neoformans"
"887872641feaca30e33f9e5d3f3e1c75","Eukaryota;Chordata;Actinopteri"
"22a239efdac67063122ee25d37b07a19","Eukaryota"
"903010def17ffa3db9e6fc4c93485a96","Eukaryota"
"1396c72b714ad53cc6b35e328b2d91b5","Eukaryota;Streptophyta"
"aa77d35a331b55c76de2b5d04e7a697b","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"8bc34ca8738512b8941da9d00033ccfe","Eukaryota;Chordata;Actinopteri"
"3f02d9dffaca66b5e35c9438f31088c0","Eukaryota;Gblock_18S_FlameShell_wombat;synthclass;synthorder;synthfam;FlameBat;FlameBat synthetic"
"a764120940397fb040f8a23faced9204","Eukaryota"
"2f0291faf085d0518e9f540bac5d4420","Eukaryota"
"bb1689737f26277967a8e8b3aea58600","Eukaryota;Chordata;Actinopteri"
"4591f3ec32d5d90ef2f3cfe23a30eaae","Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Eupeodes;Eupeodes latifasciatus"
"5cacbd435fae6593bed9a4121d719316","Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae"
"f8763cb20d47016ef0baf961d1fa8f25","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"a6b71fcf52a574d2b9c711e11eef6227","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"65707799679d9fe2292e289b4281ebbe","Eukaryota"
"9a93f3915ee362346879183488114d79","Eukaryota;Chordata;Mammalia"
"e47f5667953a3bf0fe014f49129d96b5","Eukaryota"
"d1e9a946dae1946c77a97b6ab205ce81","Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales"
"5f29ccb4229386f8c01d9e5427272d6c","Eukaryota;Arthropoda;Malacostraca;Decapoda;Crangonidae;Crangon;Crangon spp."
"4953bfcbf73e813f5d2d9df9a7f7cee2","Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lampetra;Lampetra fluviatilis"
"6d4fc69b2a7ccd06374726ec6129ef09","Eukaryota;Ascomycota;Eurotiomycetes"
"81e88a56643b7b7bc0288a37dd2c3483","Eukaryota;Annelida;Polychaeta"
"4602915f509a5eeffe10fb42c32dac29","Eukaryota;Chordata;Actinopteri"
"6c081782de741c4c8a166cc2098c5c14","Eukaryota"
"56937b015cc3dd395d08b58632f33f75","Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae"
"2ea466f8d671a15725e023c253bd1d7a","Eukaryota"
"c242ceab0fc7fc2204ef2385b9ed3203","Eukaryota;Streptophyta"
"d465091d16a6b06ae06e3b0704edadd7","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"dfcd659eb4997f52df1bc441418d0df6","Eukaryota"
"e256cb19b4094dff9a58b8c227216834","Eukaryota;Ascomycota;Eurotiomycetes"
"4179e4a63e1d8378f20cf490fc9d4584","Eukaryota;Arthropoda"
"3bf201d9eb5a44795b087a3865b5ed0d","Eukaryota;Arthropoda;Malacostraca;Decapoda;Crangonidae;Crangon;Crangon spp."
"c25b3c65f2a0c496777dad15c3e3cd9a","Eukaryota;Chordata;Actinopteri"
"c3997f1bd1acb6d4c5e51f9e8d8697ab","Eukaryota;Chordata;Actinopteri"
"ebaa4baf84b3de528ed8be997a399c2f","Eukaryota"
"4a61d9b10fd889ffd83da26059833521","Eukaryota"
"6ab3691c838c312cf7f7be7412dab926","Eukaryota;Nematoda;Chromadorea;Rhabditida"
"12b8e4acda26f53b0b25ede309f43da5","Eukaryota"
"51f1fec8bf26db5333d5bc89e9c42548","Eukaryota;Mollusca;Cephalopoda"
"ec8d4724f6d94e8087146d1bfd13671d","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"2f767cb1d6681083648959a9ee049aaa","Eukaryota;Chordata;Mammalia"
"1f65e5977c324f801caa910f1597664a","Eukaryota"
"ecc6202c055f2c4451c3c5817583c0de","Eukaryota"
"8e68fc88e6f23b18f528d6be585f862c","Eukaryota"
"80810eb2fd8fba906271b3e67a3a7e1a","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"26ae474cc73232442729ff6c3772e4e5","Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae"
"887e15299248b1c347bd0218067b857e","Eukaryota;Streptophyta;Magnoliopsida"
"9eee03e3baf7017a9653446cc441faf9","Eukaryota"
"dac71a2a5317787ad808fa40090cf008","Eukaryota;Arthropoda;Hexanauplia"
"23b4fc5bb0080fcb0b996e8775a886d2","Eukaryota;Ascomycota;Eurotiomycetes"
"a6343b4f29930c6cc519b66ef8fc7d04","Eukaryota;Chordata;Actinopteri"
"3c912fcc52e59ec76b7c71d210ed6ddb","Eukaryota"
"3ebe5a840488cd7fecf3b93b839bc18e","Eukaryota;Arthropoda"
"d3a0a2a2765e457b3f239a0eb3801f9b","Eukaryota;Chordata;Actinopteri"
"9f1a702cd33d66dbc9d36914382dd272","Eukaryota;Chordata"
"806da128c4507cb954d1fb7836224e31","Eukaryota;Ascomycota"
"0b82b2bd29e4f16abe1da456d4baa418","Eukaryota;Chordata;Actinopteri"
"9870e362c01ecde57681666ba80d8330","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae"
"a06e1c16c9abf4c4d82e448734f36940","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"df0cf644c8a240d2d3c456ed85ddb45d","Eukaryota;Chordata;Mammalia"
"f9d5904bb445286a67c759b4dfcdfe5d","Eukaryota;Arthropoda;Malacostraca;Mysida;Mysidae;Alienacanthomysis;Alienacanthomysis macropsis"
"1ccc852b750ba3db0a17fbf5f90ecb21","Eukaryota"
"847ff6b4d06701327c11cff02d9b97d4","Eukaryota"
"e4e52060f0153aac2743eff37023eeea","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"710b3d7fcf32d35c2573a6acec34993d","Eukaryota;Zoopagomycota;Entomophthoromycetes;Entomophthorales;Ancylistaceae;Capillidium;Capillidium rhysosporum"
"271430ce600c08dcf771c198c577007c","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae"
"0cbd9d7027e12bb248b7e34c751b03c4","Eukaryota;Nematoda;Chromadorea"
"29a8b4c03ea02f9dd96f97ff12e16bc9","Eukaryota"
"ddba16f0ecc30e738eeaa511719e415c","Eukaryota;Mollusca;Cephalopoda;Myopsida;Loliginidae;Doryteuthis;Doryteuthis opalescens"
