"samplename","time","sampletype","station","biol","tech","species_name","Nreads","station_num","station_type","model_out_name","corrected_prop","median_prop","lower_95","upper_95","sd_prop","total_reads_sample","uncorrected_prop","expected_prop","source","sample_type","sample"
"PvCF_D1_15_TR1",1,"PvCF","D1",15,1,"Crangon",0,1,"Diet","1_PvCF_1_15",3.41896285874894e-05,1.14169190502245e-05,3.54047064239214e-08,0.000197333452499256,6.03330104275928e-05,11550,0,0,"CtrF_Seal1","Diet","PvCF_D1_15"
"PvCF_D1_15_TR1",1,"PvCF","D1",15,1,"Crangon",0,1,"Diet","1_PvCF_1_15",3.41896285874894e-05,1.14169190502245e-05,3.54047064239214e-08,0.000197333452499256,6.03330104275928e-05,11550,0,0,"CtrF_Seal2","Diet","PvCF_D1_15"
"PvCF_D2_01_TR1",1,"PvCF","D2",1,1,"Crangon",0,2,"Diet","1_PvCF_2_1",8.44281286185676e-06,3.41347376500469e-06,1.73313436550096e-08,4.58530605704784e-05,1.35070851587184e-05,58452,0,0,"CtrF_Seal1","Diet","PvCF_D2_1"
"PvCF_D2_01_TR1",1,"PvCF","D2",1,1,"Crangon",0,2,"Diet","1_PvCF_2_1",8.44281286185676e-06,3.41347376500469e-06,1.73313436550096e-08,4.58530605704784e-05,1.35070851587184e-05,58452,0,0,"CtrF_Seal2","Diet","PvCF_D2_1"
"PvCF_D2_01_TR2",1,"PvCF","D2",1,2,"Crangon",0,2,"Diet","1_PvCF_2_1",8.44281286185676e-06,3.41347376500469e-06,1.73313436550096e-08,4.58530605704784e-05,1.35070851587184e-05,20434,0,0,"CtrF_Seal1","Diet","PvCF_D2_1"
"PvCF_D2_01_TR2",1,"PvCF","D2",1,2,"Crangon",0,2,"Diet","1_PvCF_2_1",8.44281286185676e-06,3.41347376500469e-06,1.73313436550096e-08,4.58530605704784e-05,1.35070851587184e-05,20434,0,0,"CtrF_Seal2","Diet","PvCF_D2_1"
"PvCF_D2_01_TR3",1,"PvCF","D2",1,3,"Crangon",0,2,"Diet","1_PvCF_2_1",8.44281286185676e-06,3.41347376500469e-06,1.73313436550096e-08,4.58530605704784e-05,1.35070851587184e-05,28593,0,0,"CtrF_Seal1","Diet","PvCF_D2_1"
"PvCF_D2_01_TR3",1,"PvCF","D2",1,3,"Crangon",0,2,"Diet","1_PvCF_2_1",8.44281286185676e-06,3.41347376500469e-06,1.73313436550096e-08,4.58530605704784e-05,1.35070851587184e-05,28593,0,0,"CtrF_Seal2","Diet","PvCF_D2_1"
"PvCF_D2_02_TR1",1,"PvCF","D2",2,1,"Crangon",0,2,"Diet","1_PvCF_2_2",9.22386317765471e-06,3.9495045999368e-06,2.36473707781424e-08,4.8862957342603e-05,1.41914347782099e-05,31347,0,0,"CtrF_Seal1","Diet","PvCF_D2_2"
"PvCF_D2_02_TR1",1,"PvCF","D2",2,1,"Crangon",0,2,"Diet","1_PvCF_2_2",9.22386317765471e-06,3.9495045999368e-06,2.36473707781424e-08,4.8862957342603e-05,1.41914347782099e-05,31347,0,0,"CtrF_Seal2","Diet","PvCF_D2_2"
"PvCF_D2_02_TR3",1,"PvCF","D2",2,3,"Crangon",0,2,"Diet","1_PvCF_2_2",9.22386317765471e-06,3.9495045999368e-06,2.36473707781424e-08,4.8862957342603e-05,1.41914347782099e-05,11080,0,0,"CtrF_Seal1","Diet","PvCF_D2_2"
"PvCF_D2_02_TR3",1,"PvCF","D2",2,3,"Crangon",0,2,"Diet","1_PvCF_2_2",9.22386317765471e-06,3.9495045999368e-06,2.36473707781424e-08,4.8862957342603e-05,1.41914347782099e-05,11080,0,0,"CtrF_Seal2","Diet","PvCF_D2_2"
"PvCF_D2_03_TR1",1,"PvCF","D2",3,1,"Crangon",0,2,"Diet","1_PvCF_2_3",3.3231694867592e-06,1.34116517452886e-06,7.8118984881505e-09,1.82649111264906e-05,5.45187499906749e-06,14051,0,0,"CtrF_Seal1","Diet","PvCF_D2_3"
"PvCF_D2_03_TR1",1,"PvCF","D2",3,1,"Crangon",0,2,"Diet","1_PvCF_2_3",3.3231694867592e-06,1.34116517452886e-06,7.8118984881505e-09,1.82649111264906e-05,5.45187499906749e-06,14051,0,0,"CtrF_Seal2","Diet","PvCF_D2_3"
"PvCF_D2_03_TR2",1,"PvCF","D2",3,2,"Crangon",0,2,"Diet","1_PvCF_2_3",3.3231694867592e-06,1.34116517452886e-06,7.8118984881505e-09,1.82649111264906e-05,5.45187499906749e-06,19897,0,0,"CtrF_Seal1","Diet","PvCF_D2_3"
"PvCF_D2_03_TR2",1,"PvCF","D2",3,2,"Crangon",0,2,"Diet","1_PvCF_2_3",3.3231694867592e-06,1.34116517452886e-06,7.8118984881505e-09,1.82649111264906e-05,5.45187499906749e-06,19897,0,0,"CtrF_Seal2","Diet","PvCF_D2_3"
"PvCF_D2_03_TR3",1,"PvCF","D2",3,3,"Crangon",0,2,"Diet","1_PvCF_2_3",3.3231694867592e-06,1.34116517452886e-06,7.8118984881505e-09,1.82649111264906e-05,5.45187499906749e-06,41567,0,0,"CtrF_Seal1","Diet","PvCF_D2_3"
"PvCF_D2_03_TR3",1,"PvCF","D2",3,3,"Crangon",0,2,"Diet","1_PvCF_2_3",3.3231694867592e-06,1.34116517452886e-06,7.8118984881505e-09,1.82649111264906e-05,5.45187499906749e-06,41567,0,0,"CtrF_Seal2","Diet","PvCF_D2_3"
"PvCF_D2_04_TR1",1,"PvCF","D2",4,1,"Crangon",0,2,"Diet","1_PvCF_2_4",4.8451878619775e-06,1.99225578909361e-06,9.57065725463271e-09,2.65616875368987e-05,7.95708433814567e-06,8885,0,0,"CtrF_Seal1","Diet","PvCF_D2_4"
"PvCF_D2_04_TR1",1,"PvCF","D2",4,1,"Crangon",0,2,"Diet","1_PvCF_2_4",4.8451878619775e-06,1.99225578909361e-06,9.57065725463271e-09,2.65616875368987e-05,7.95708433814567e-06,8885,0,0,"CtrF_Seal2","Diet","PvCF_D2_4"
"PvCF_D2_04_TR2",1,"PvCF","D2",4,2,"Crangon",0,2,"Diet","1_PvCF_2_4",4.8451878619775e-06,1.99225578909361e-06,9.57065725463271e-09,2.65616875368987e-05,7.95708433814567e-06,31651,0,0,"CtrF_Seal1","Diet","PvCF_D2_4"
"PvCF_D2_04_TR2",1,"PvCF","D2",4,2,"Crangon",0,2,"Diet","1_PvCF_2_4",4.8451878619775e-06,1.99225578909361e-06,9.57065725463271e-09,2.65616875368987e-05,7.95708433814567e-06,31651,0,0,"CtrF_Seal2","Diet","PvCF_D2_4"
"PvCF_D2_04_TR3",1,"PvCF","D2",4,3,"Crangon",0,2,"Diet","1_PvCF_2_4",4.8451878619775e-06,1.99225578909361e-06,9.57065725463271e-09,2.65616875368987e-05,7.95708433814567e-06,8435,0,0,"CtrF_Seal1","Diet","PvCF_D2_4"
"PvCF_D2_04_TR3",1,"PvCF","D2",4,3,"Crangon",0,2,"Diet","1_PvCF_2_4",4.8451878619775e-06,1.99225578909361e-06,9.57065725463271e-09,2.65616875368987e-05,7.95708433814567e-06,8435,0,0,"CtrF_Seal2","Diet","PvCF_D2_4"
"PvCF_D2_05_TR1",1,"PvCF","D2",5,1,"Crangon",0,2,"Diet","1_PvCF_2_5",3.34503744037544e-06,1.48940739552794e-06,9.59522687977285e-09,1.75428719007558e-05,5.08836553996807e-06,13645,0,0,"CtrF_Seal1","Diet","PvCF_D2_5"
"PvCF_D2_05_TR1",1,"PvCF","D2",5,1,"Crangon",0,2,"Diet","1_PvCF_2_5",3.34503744037544e-06,1.48940739552794e-06,9.59522687977285e-09,1.75428719007558e-05,5.08836553996807e-06,13645,0,0,"CtrF_Seal2","Diet","PvCF_D2_5"
"PvCF_D2_05_TR2",1,"PvCF","D2",5,2,"Crangon",0,2,"Diet","1_PvCF_2_5",3.34503744037544e-06,1.48940739552794e-06,9.59522687977285e-09,1.75428719007558e-05,5.08836553996807e-06,63924,0,0,"CtrF_Seal1","Diet","PvCF_D2_5"
"PvCF_D2_05_TR2",1,"PvCF","D2",5,2,"Crangon",0,2,"Diet","1_PvCF_2_5",3.34503744037544e-06,1.48940739552794e-06,9.59522687977285e-09,1.75428719007558e-05,5.08836553996807e-06,63924,0,0,"CtrF_Seal2","Diet","PvCF_D2_5"
"PvCF_D2_05_TR3",1,"PvCF","D2",5,3,"Crangon",0,2,"Diet","1_PvCF_2_5",3.34503744037544e-06,1.48940739552794e-06,9.59522687977285e-09,1.75428719007558e-05,5.08836553996807e-06,25951,0,0,"CtrF_Seal1","Diet","PvCF_D2_5"
"PvCF_D2_05_TR3",1,"PvCF","D2",5,3,"Crangon",0,2,"Diet","1_PvCF_2_5",3.34503744037544e-06,1.48940739552794e-06,9.59522687977285e-09,1.75428719007558e-05,5.08836553996807e-06,25951,0,0,"CtrF_Seal2","Diet","PvCF_D2_5"
"PvCF_D2_06_TR1",1,"PvCF","D2",6,1,"Crangon",0,2,"Diet","1_PvCF_2_6",8.17062673276603e-06,3.12219517982996e-06,1.60994744044257e-08,4.56479090310114e-05,1.36533404946605e-05,66675,0,0,"CtrF_Seal1","Diet","PvCF_D2_6"
"PvCF_D2_06_TR1",1,"PvCF","D2",6,1,"Crangon",0,2,"Diet","1_PvCF_2_6",8.17062673276603e-06,3.12219517982996e-06,1.60994744044257e-08,4.56479090310114e-05,1.36533404946605e-05,66675,0,0,"CtrF_Seal2","Diet","PvCF_D2_6"
"PvCF_D2_06_TR2",1,"PvCF","D2",6,2,"Crangon",0,2,"Diet","1_PvCF_2_6",8.17062673276603e-06,3.12219517982996e-06,1.60994744044257e-08,4.56479090310114e-05,1.36533404946605e-05,13172,0,0,"CtrF_Seal1","Diet","PvCF_D2_6"
"PvCF_D2_06_TR2",1,"PvCF","D2",6,2,"Crangon",0,2,"Diet","1_PvCF_2_6",8.17062673276603e-06,3.12219517982996e-06,1.60994744044257e-08,4.56479090310114e-05,1.36533404946605e-05,13172,0,0,"CtrF_Seal2","Diet","PvCF_D2_6"
"PvCF_D2_06_TR3",1,"PvCF","D2",6,3,"Crangon",0,2,"Diet","1_PvCF_2_6",8.17062673276603e-06,3.12219517982996e-06,1.60994744044257e-08,4.56479090310114e-05,1.36533404946605e-05,11397,0,0,"CtrF_Seal1","Diet","PvCF_D2_6"
"PvCF_D2_06_TR3",1,"PvCF","D2",6,3,"Crangon",0,2,"Diet","1_PvCF_2_6",8.17062673276603e-06,3.12219517982996e-06,1.60994744044257e-08,4.56479090310114e-05,1.36533404946605e-05,11397,0,0,"CtrF_Seal2","Diet","PvCF_D2_6"
"PvCF_D2_07_TR1",1,"PvCF","D2",7,1,"Crangon",0,2,"Diet","1_PvCF_2_7",1.4295967787577e-06,5.96292528820021e-07,3.48265589111667e-09,7.63573008070132e-06,2.30314430616496e-06,139959,0,0,"CtrF_Seal1","Diet","PvCF_D2_7"
"PvCF_D2_07_TR1",1,"PvCF","D2",7,1,"Crangon",0,2,"Diet","1_PvCF_2_7",1.4295967787577e-06,5.96292528820021e-07,3.48265589111667e-09,7.63573008070132e-06,2.30314430616496e-06,139959,0,0,"CtrF_Seal2","Diet","PvCF_D2_7"
"PvCF_D2_07_TR2",1,"PvCF","D2",7,2,"Crangon",0,2,"Diet","1_PvCF_2_7",1.4295967787577e-06,5.96292528820021e-07,3.48265589111667e-09,7.63573008070132e-06,2.30314430616496e-06,19658,0,0,"CtrF_Seal1","Diet","PvCF_D2_7"
"PvCF_D2_07_TR2",1,"PvCF","D2",7,2,"Crangon",0,2,"Diet","1_PvCF_2_7",1.4295967787577e-06,5.96292528820021e-07,3.48265589111667e-09,7.63573008070132e-06,2.30314430616496e-06,19658,0,0,"CtrF_Seal2","Diet","PvCF_D2_7"
"PvCF_D2_07_TR3",1,"PvCF","D2",7,3,"Crangon",0,2,"Diet","1_PvCF_2_7",1.4295967787577e-06,5.96292528820021e-07,3.48265589111667e-09,7.63573008070132e-06,2.30314430616496e-06,10306,0,0,"CtrF_Seal1","Diet","PvCF_D2_7"
"PvCF_D2_07_TR3",1,"PvCF","D2",7,3,"Crangon",0,2,"Diet","1_PvCF_2_7",1.4295967787577e-06,5.96292528820021e-07,3.48265589111667e-09,7.63573008070132e-06,2.30314430616496e-06,10306,0,0,"CtrF_Seal2","Diet","PvCF_D2_7"
"PvCF_D2_08_TR1",1,"PvCF","D2",8,1,"Crangon",0,2,"Diet","1_PvCF_2_8",8.95006768329524e-07,3.68071206690086e-07,2.88304095467875e-09,4.79980216910381e-06,1.46253036748247e-06,66068,0,0,"CtrF_Seal1","Diet","PvCF_D2_8"
"PvCF_D2_08_TR1",1,"PvCF","D2",8,1,"Crangon",0,2,"Diet","1_PvCF_2_8",8.95006768329524e-07,3.68071206690086e-07,2.88304095467875e-09,4.79980216910381e-06,1.46253036748247e-06,66068,0,0,"CtrF_Seal2","Diet","PvCF_D2_8"
"PvCF_D2_08_TR2",1,"PvCF","D2",8,2,"Crangon",0,2,"Diet","1_PvCF_2_8",8.95006768329524e-07,3.68071206690086e-07,2.88304095467875e-09,4.79980216910381e-06,1.46253036748247e-06,8463,0,0,"CtrF_Seal1","Diet","PvCF_D2_8"
"PvCF_D2_08_TR2",1,"PvCF","D2",8,2,"Crangon",0,2,"Diet","1_PvCF_2_8",8.95006768329524e-07,3.68071206690086e-07,2.88304095467875e-09,4.79980216910381e-06,1.46253036748247e-06,8463,0,0,"CtrF_Seal2","Diet","PvCF_D2_8"
"PvCF_D2_08_TR3",1,"PvCF","D2",8,3,"Crangon",0,2,"Diet","1_PvCF_2_8",8.95006768329524e-07,3.68071206690086e-07,2.88304095467875e-09,4.79980216910381e-06,1.46253036748247e-06,144433,0,0,"CtrF_Seal1","Diet","PvCF_D2_8"
"PvCF_D2_08_TR3",1,"PvCF","D2",8,3,"Crangon",0,2,"Diet","1_PvCF_2_8",8.95006768329524e-07,3.68071206690086e-07,2.88304095467875e-09,4.79980216910381e-06,1.46253036748247e-06,144433,0,0,"CtrF_Seal2","Diet","PvCF_D2_8"
"PvCF_D2_09_TR1",1,"PvCF","D2",9,1,"Crangon",0,2,"Diet","1_PvCF_2_9",6.48356611109083e-06,2.65950564433474e-06,1.71388982486548e-08,3.47813493422485e-05,1.03318180115003e-05,14198,0,0,"CtrF_Seal1","Diet","PvCF_D2_9"
"PvCF_D2_09_TR1",1,"PvCF","D2",9,1,"Crangon",0,2,"Diet","1_PvCF_2_9",6.48356611109083e-06,2.65950564433474e-06,1.71388982486548e-08,3.47813493422485e-05,1.03318180115003e-05,14198,0,0,"CtrF_Seal2","Diet","PvCF_D2_9"
"PvCF_D2_09_TR2",1,"PvCF","D2",9,2,"Crangon",0,2,"Diet","1_PvCF_2_9",6.48356611109083e-06,2.65950564433474e-06,1.71388982486548e-08,3.47813493422485e-05,1.03318180115003e-05,27192,0,0,"CtrF_Seal1","Diet","PvCF_D2_9"
"PvCF_D2_09_TR2",1,"PvCF","D2",9,2,"Crangon",0,2,"Diet","1_PvCF_2_9",6.48356611109083e-06,2.65950564433474e-06,1.71388982486548e-08,3.47813493422485e-05,1.03318180115003e-05,27192,0,0,"CtrF_Seal2","Diet","PvCF_D2_9"
"PvCF_D2_09_TR3",1,"PvCF","D2",9,3,"Crangon",0,2,"Diet","1_PvCF_2_9",6.48356611109083e-06,2.65950564433474e-06,1.71388982486548e-08,3.47813493422485e-05,1.03318180115003e-05,9681,0,0,"CtrF_Seal1","Diet","PvCF_D2_9"
"PvCF_D2_09_TR3",1,"PvCF","D2",9,3,"Crangon",0,2,"Diet","1_PvCF_2_9",6.48356611109083e-06,2.65950564433474e-06,1.71388982486548e-08,3.47813493422485e-05,1.03318180115003e-05,9681,0,0,"CtrF_Seal2","Diet","PvCF_D2_9"
"PvCF_D2_10_TR1",1,"PvCF","D2",10,1,"Crangon",0,2,"Diet","1_PvCF_2_10",7.35415811180868e-06,3.1170843405301e-06,2.38750819799025e-08,3.94474216539366e-05,1.1616104845216e-05,8004,0,0,"CtrF_Seal1","Diet","PvCF_D2_10"
"PvCF_D2_10_TR1",1,"PvCF","D2",10,1,"Crangon",0,2,"Diet","1_PvCF_2_10",7.35415811180868e-06,3.1170843405301e-06,2.38750819799025e-08,3.94474216539366e-05,1.1616104845216e-05,8004,0,0,"CtrF_Seal2","Diet","PvCF_D2_10"
"PvCF_D2_10_TR2",1,"PvCF","D2",10,2,"Crangon",0,2,"Diet","1_PvCF_2_10",7.35415811180868e-06,3.1170843405301e-06,2.38750819799025e-08,3.94474216539366e-05,1.1616104845216e-05,22664,0,0,"CtrF_Seal1","Diet","PvCF_D2_10"
"PvCF_D2_10_TR2",1,"PvCF","D2",10,2,"Crangon",0,2,"Diet","1_PvCF_2_10",7.35415811180868e-06,3.1170843405301e-06,2.38750819799025e-08,3.94474216539366e-05,1.1616104845216e-05,22664,0,0,"CtrF_Seal2","Diet","PvCF_D2_10"
"PvCF_D2_10_TR3",1,"PvCF","D2",10,3,"Crangon",0,2,"Diet","1_PvCF_2_10",7.35415811180868e-06,3.1170843405301e-06,2.38750819799025e-08,3.94474216539366e-05,1.1616104845216e-05,62097,0,0,"CtrF_Seal1","Diet","PvCF_D2_10"
"PvCF_D2_10_TR3",1,"PvCF","D2",10,3,"Crangon",0,2,"Diet","1_PvCF_2_10",7.35415811180868e-06,3.1170843405301e-06,2.38750819799025e-08,3.94474216539366e-05,1.1616104845216e-05,62097,0,0,"CtrF_Seal2","Diet","PvCF_D2_10"
"PvCF_D2_11_TR1",1,"PvCF","D2",11,1,"Crangon",0,2,"Diet","1_PvCF_2_11",1.72744933326937e-05,7.02162466267213e-06,3.34173014752682e-08,9.46550104329795e-05,2.76383700899984e-05,37508,0,0,"CtrF_Seal1","Diet","PvCF_D2_11"
"PvCF_D2_11_TR1",1,"PvCF","D2",11,1,"Crangon",0,2,"Diet","1_PvCF_2_11",1.72744933326937e-05,7.02162466267213e-06,3.34173014752682e-08,9.46550104329795e-05,2.76383700899984e-05,37508,0,0,"CtrF_Seal2","Diet","PvCF_D2_11"
"PvCF_D3_01_TR1",1,"PvCF","D3",1,1,"Crangon",0,3,"Diet","1_PvCF_3_1",6.05121128675533e-06,2.49084050159603e-06,1.346832388285e-08,3.26331813585303e-05,9.56075893198094e-06,21820,0,0,"CtrF_Seal1","Diet","PvCF_D3_1"
"PvCF_D3_01_TR1",1,"PvCF","D3",1,1,"Crangon",0,3,"Diet","1_PvCF_3_1",6.05121128675533e-06,2.49084050159603e-06,1.346832388285e-08,3.26331813585303e-05,9.56075893198094e-06,21820,0,0,"CtrF_Seal2","Diet","PvCF_D3_1"
"PvCF_D3_01_TR2",1,"PvCF","D3",1,2,"Crangon",0,3,"Diet","1_PvCF_3_1",6.05121128675533e-06,2.49084050159603e-06,1.346832388285e-08,3.26331813585303e-05,9.56075893198094e-06,48774,0,0,"CtrF_Seal1","Diet","PvCF_D3_1"
"PvCF_D3_01_TR2",1,"PvCF","D3",1,2,"Crangon",0,3,"Diet","1_PvCF_3_1",6.05121128675533e-06,2.49084050159603e-06,1.346832388285e-08,3.26331813585303e-05,9.56075893198094e-06,48774,0,0,"CtrF_Seal2","Diet","PvCF_D3_1"
"PvCF_D3_01_TR3",1,"PvCF","D3",1,3,"Crangon",0,3,"Diet","1_PvCF_3_1",6.05121128675533e-06,2.49084050159603e-06,1.346832388285e-08,3.26331813585303e-05,9.56075893198094e-06,9304,0,0,"CtrF_Seal1","Diet","PvCF_D3_1"
"PvCF_D3_01_TR3",1,"PvCF","D3",1,3,"Crangon",0,3,"Diet","1_PvCF_3_1",6.05121128675533e-06,2.49084050159603e-06,1.346832388285e-08,3.26331813585303e-05,9.56075893198094e-06,9304,0,0,"CtrF_Seal2","Diet","PvCF_D3_1"
"PvCF_D3_02_TR1",1,"PvCF","D3",2,1,"Crangon",0,3,"Diet","1_PvCF_3_2",1.7146615145265e-05,6.41061588681903e-06,2.52324694317608e-08,9.47152523879415e-05,2.86561395691076e-05,29649,0,0,"CtrF_Seal1","Diet","PvCF_D3_2"
"PvCF_D3_02_TR1",1,"PvCF","D3",2,1,"Crangon",0,3,"Diet","1_PvCF_3_2",1.7146615145265e-05,6.41061588681903e-06,2.52324694317608e-08,9.47152523879415e-05,2.86561395691076e-05,29649,0,0,"CtrF_Seal2","Diet","PvCF_D3_2"
"PvCF_D3_03_TR2",1,"PvCF","D3",3,2,"Crangon",0,3,"Diet","1_PvCF_3_3",7.94864072708791e-06,3.11825989071852e-06,1.07192629321317e-08,4.61203168429393e-05,1.31538500326279e-05,3972,0,0,"CtrF_Seal1","Diet","PvCF_D3_3"
"PvCF_D3_03_TR2",1,"PvCF","D3",3,2,"Crangon",0,3,"Diet","1_PvCF_3_3",7.94864072708791e-06,3.11825989071852e-06,1.07192629321317e-08,4.61203168429393e-05,1.31538500326279e-05,3972,0,0,"CtrF_Seal2","Diet","PvCF_D3_3"
"PvCF_D3_03_TR3",1,"PvCF","D3",3,3,"Crangon",0,3,"Diet","1_PvCF_3_3",7.94864072708791e-06,3.11825989071852e-06,1.07192629321317e-08,4.61203168429393e-05,1.31538500326279e-05,48637,0,0,"CtrF_Seal1","Diet","PvCF_D3_3"
"PvCF_D3_03_TR3",1,"PvCF","D3",3,3,"Crangon",0,3,"Diet","1_PvCF_3_3",7.94864072708791e-06,3.11825989071852e-06,1.07192629321317e-08,4.61203168429393e-05,1.31538500326279e-05,48637,0,0,"CtrF_Seal2","Diet","PvCF_D3_3"
"PvCF_D3_04_TR1",1,"PvCF","D3",4,1,"Crangon",0,3,"Diet","1_PvCF_3_4",4.15221398513427e-05,1.56157821265327e-05,4.82084776558201e-08,0.000228891881399292,6.85476472673735e-05,13305,0,0,"CtrF_Seal1","Diet","PvCF_D3_4"
"PvCF_D3_04_TR1",1,"PvCF","D3",4,1,"Crangon",0,3,"Diet","1_PvCF_3_4",4.15221398513427e-05,1.56157821265327e-05,4.82084776558201e-08,0.000228891881399292,6.85476472673735e-05,13305,0,0,"CtrF_Seal2","Diet","PvCF_D3_4"
"PvCF_D3_05_TR1",1,"PvCF","D3",5,1,"Crangon",0,3,"Diet","1_PvCF_3_5",5.49691034783942e-06,2.18314555415174e-06,1.20442906772896e-08,3.03285326150469e-05,8.76146906955479e-06,25900,0,0,"CtrF_Seal1","Diet","PvCF_D3_5"
"PvCF_D3_05_TR1",1,"PvCF","D3",5,1,"Crangon",0,3,"Diet","1_PvCF_3_5",5.49691034783942e-06,2.18314555415174e-06,1.20442906772896e-08,3.03285326150469e-05,8.76146906955479e-06,25900,0,0,"CtrF_Seal2","Diet","PvCF_D3_5"
"PvCF_D3_05_TR2",1,"PvCF","D3",5,2,"Crangon",0,3,"Diet","1_PvCF_3_5",5.49691034783942e-06,2.18314555415174e-06,1.20442906772896e-08,3.03285326150469e-05,8.76146906955479e-06,70734,0,0,"CtrF_Seal1","Diet","PvCF_D3_5"
"PvCF_D3_05_TR2",1,"PvCF","D3",5,2,"Crangon",0,3,"Diet","1_PvCF_3_5",5.49691034783942e-06,2.18314555415174e-06,1.20442906772896e-08,3.03285326150469e-05,8.76146906955479e-06,70734,0,0,"CtrF_Seal2","Diet","PvCF_D3_5"
"PvCF_D3_05_TR3",1,"PvCF","D3",5,3,"Crangon",0,3,"Diet","1_PvCF_3_5",5.49691034783942e-06,2.18314555415174e-06,1.20442906772896e-08,3.03285326150469e-05,8.76146906955479e-06,31783,0,0,"CtrF_Seal1","Diet","PvCF_D3_5"
"PvCF_D3_05_TR3",1,"PvCF","D3",5,3,"Crangon",0,3,"Diet","1_PvCF_3_5",5.49691034783942e-06,2.18314555415174e-06,1.20442906772896e-08,3.03285326150469e-05,8.76146906955479e-06,31783,0,0,"CtrF_Seal2","Diet","PvCF_D3_5"
"PvCF_D3_06_TR1",1,"PvCF","D3",6,1,"Crangon",0,3,"Diet","1_PvCF_3_6",1.77081202625118e-06,6.99656496109222e-07,3.20008769516094e-09,9.669617758745e-06,3.03374595710602e-06,121345,0,0,"CtrF_Seal1","Diet","PvCF_D3_6"
"PvCF_D3_06_TR1",1,"PvCF","D3",6,1,"Crangon",0,3,"Diet","1_PvCF_3_6",1.77081202625118e-06,6.99656496109222e-07,3.20008769516094e-09,9.669617758745e-06,3.03374595710602e-06,121345,0,0,"CtrF_Seal2","Diet","PvCF_D3_6"
"PvCF_D3_07_TR1",1,"PvCF","D3",7,1,"Crangon",0,3,"Diet","1_PvCF_3_7",7.63898168844221e-06,2.92384926187825e-06,1.58727585423179e-08,4.22554468861013e-05,1.26979202101588e-05,18790,0,0,"CtrF_Seal1","Diet","PvCF_D3_7"
"PvCF_D3_07_TR1",1,"PvCF","D3",7,1,"Crangon",0,3,"Diet","1_PvCF_3_7",7.63898168844221e-06,2.92384926187825e-06,1.58727585423179e-08,4.22554468861013e-05,1.26979202101588e-05,18790,0,0,"CtrF_Seal2","Diet","PvCF_D3_7"
"PvCF_D3_07_TR2",1,"PvCF","D3",7,2,"Crangon",0,3,"Diet","1_PvCF_3_7",7.63898168844221e-06,2.92384926187825e-06,1.58727585423179e-08,4.22554468861013e-05,1.26979202101588e-05,27544,0,0,"CtrF_Seal1","Diet","PvCF_D3_7"
"PvCF_D3_07_TR2",1,"PvCF","D3",7,2,"Crangon",0,3,"Diet","1_PvCF_3_7",7.63898168844221e-06,2.92384926187825e-06,1.58727585423179e-08,4.22554468861013e-05,1.26979202101588e-05,27544,0,0,"CtrF_Seal2","Diet","PvCF_D3_7"
"PvCF_D3_07_TR3",1,"PvCF","D3",7,3,"Crangon",0,3,"Diet","1_PvCF_3_7",7.63898168844221e-06,2.92384926187825e-06,1.58727585423179e-08,4.22554468861013e-05,1.26979202101588e-05,30340,0,0,"CtrF_Seal1","Diet","PvCF_D3_7"
"PvCF_D3_07_TR3",1,"PvCF","D3",7,3,"Crangon",0,3,"Diet","1_PvCF_3_7",7.63898168844221e-06,2.92384926187825e-06,1.58727585423179e-08,4.22554468861013e-05,1.26979202101588e-05,30340,0,0,"CtrF_Seal2","Diet","PvCF_D3_7"
"PvCF_D3_08_TR1",1,"PvCF","D3",8,1,"Crangon",0,3,"Diet","1_PvCF_3_8",1.29215628088263e-06,4.66742504532106e-07,2.26775867654023e-09,7.53527714640109e-06,2.24344824318026e-06,23366,0,0,"CtrF_Seal1","Diet","PvCF_D3_8"
"PvCF_D3_08_TR1",1,"PvCF","D3",8,1,"Crangon",0,3,"Diet","1_PvCF_3_8",1.29215628088263e-06,4.66742504532106e-07,2.26775867654023e-09,7.53527714640109e-06,2.24344824318026e-06,23366,0,0,"CtrF_Seal2","Diet","PvCF_D3_8"
"PvCF_D3_08_TR2",1,"PvCF","D3",8,2,"Crangon",0,3,"Diet","1_PvCF_3_8",1.29215628088263e-06,4.66742504532106e-07,2.26775867654023e-09,7.53527714640109e-06,2.24344824318026e-06,35447,0,0,"CtrF_Seal1","Diet","PvCF_D3_8"
"PvCF_D3_08_TR2",1,"PvCF","D3",8,2,"Crangon",0,3,"Diet","1_PvCF_3_8",1.29215628088263e-06,4.66742504532106e-07,2.26775867654023e-09,7.53527714640109e-06,2.24344824318026e-06,35447,0,0,"CtrF_Seal2","Diet","PvCF_D3_8"
"PvCF_D3_08_TR3",1,"PvCF","D3",8,3,"Crangon",0,3,"Diet","1_PvCF_3_8",1.29215628088263e-06,4.66742504532106e-07,2.26775867654023e-09,7.53527714640109e-06,2.24344824318026e-06,25816,0,0,"CtrF_Seal1","Diet","PvCF_D3_8"
"PvCF_D3_08_TR3",1,"PvCF","D3",8,3,"Crangon",0,3,"Diet","1_PvCF_3_8",1.29215628088263e-06,4.66742504532106e-07,2.26775867654023e-09,7.53527714640109e-06,2.24344824318026e-06,25816,0,0,"CtrF_Seal2","Diet","PvCF_D3_8"
