"featureid","final_taxonomy"
"a3fc0061f62ed32fa9c9093bdc58609e","Eukaryota;Ciliophora"
"da12e83c1bffaf48599bcf8a9305f2c3","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"805a9b9778be92a7bb94fbe4b2aa23d2","Eukaryota;Cnidaria;Anthozoa;Actiniaria;Capneidae;Capnea"
"b2fa0a5a4c5f6ff458e50148e942aede","Eukaryota;Bacillariophyta;Bacillariophyceae"
"dac04b93db3538930d70069e8738ecff","Eukaryota"
"05fc8a6c3f4e9fd9622577a7228b2c70","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"ceb0a2b5a4298de66ffb4d25034dea83","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"6eb74f908d330048c485d8c172a2e899","Eukaryota;Chordata;Actinopteri"
"920732d5558790b71344ebabd6437c98","Eukaryota;Chordata"
"65524d284f8c1917f8844ecae8b102b1","Eukaryota"
"cafd3a3d28f2edc1c2c6c0aef03bad0a","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"050e1c15aff2064dcddeeffd6f573897","Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Faxonius;Faxonius virilis"
"9a7f97102cc28b4cb3d67a2df3bf8bc6","Eukaryota;Chordata;Actinopteri"
"774d41eec46fad7e36d3d2de5532ef98","Eukaryota;Chordata;Actinopteri"
"d3c9810abae2f54391fd341230f9f0bb","Eukaryota;Chordata"
"cd10b37d6988619641a059c74e8fdd23","Eukaryota"
"b95c75ac79348887cdb5e9ef572ff6d1","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"73ef0317008f3e47c04aafecbda3f5fe","Eukaryota"
"9ebbbb256c5420eaf395557283d25788","Eukaryota;Arthropoda"
"7cd9c78a03c260f4b29faa1556f70744","Eukaryota;Chordata;Actinopteri"
"561e579df2c35cd3ce43d8551a1e5727","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"5963971badf5c9e6d3ad2501fb6e455e","Eukaryota"
"55adb6d852ab8b6f8ae322c21d304523","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"9fd7d18b48eb4f38d814e8e03d6e420e","Eukaryota;Chordata;Actinopteri"
"7cc895a8b15b8cc99e4ad75c3bf56e66","Eukaryota;Chordata"
"7814129822254ce2bbe59f7795814ea7","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"a3fcd26e7c0c9b3158c0ac70d89a7b6a","Eukaryota;Arthropoda;Malacostraca;Euphausiacea"
"ca99f1858697aefbe5716407a54872ee","Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus"
"7849ce37824431323aa96c042500dc94","Eukaryota;Chordata;Actinopteri"
"c9a249581ee4c908df8b2c7f0abe7b6e","Eukaryota;Chordata"
"62bcc4b161064275c75803f12a92e4d3","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"840ed7a33745379b0a4afd7048934792","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"e9dc3aea101e77f82eb097f4be2f9ec3","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"c877314f89b6c877f87c703e0aacedee","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"226a1a49958886d09324eeacedfdfc49","Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus"
"ca6cd0bdadda5bca9d5cba7269ae5198","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"32efce0c280ab2c02cbd4a5d03e1e9ce","Eukaryota;Chordata;Actinopteri"
"bbe26802039af9287193f156249a0e3b","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"a3b1be63abf285d926e590dec603c20d","Eukaryota;Chordata"
"fc0872b9b13f5336ac83af4c2f6ded4c","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"e2aaff8928da1b664f97e23b944a3dd2","Eukaryota;Chordata;Actinopteri;Clupeiformes"
"181de76495716919b9c59409cb160a59","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"61e6e57c9f099cfc5df3cd65453e7144","Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae"
"a607c5af2b6d56a3c8a31f316f3bf41b","Eukaryota"
"cfc0bfe0a60aae253ecdd37c89011726","Eukaryota;Ciliophora"
"9497a56c65321fb666806ffa36753053","Eukaryota"
"e6d743a2198f3e92d91691ed5e127df2","Eukaryota"
"41a7793c9dd522a422bd5f9b504feac2","Eukaryota"
"0a6594c2019fa7d81fb8b6989e21cb0a","Eukaryota"
"8f2067722d63260bdc16a42a0ffa711c","Eukaryota;Ascomycota"
"d87ab5dfaf9ed8608e860754c66252e1","Eukaryota"
"ffcdd517ccdcd645561ba9f981561025","Eukaryota;Mollusca;Cephalopoda;Myopsida;Loliginidae;Doryteuthis"
"f0e1f953757d10e364b846a4b59ac43e","Eukaryota;Chordata;Actinopteri"
"af17fdde2299f4f5049b3ca2f63af632","Eukaryota;Ciliophora;Oligohymenophorea;Philasterida;Uronematidae;Uronema;Uronema marinum"
"7d005032b05d22df3bd2c3265ae3c207","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"ff188d0cae2c76a8abf953daae48dd4c","Eukaryota"
"84010fbb7caa533de92a9bc6a34a3412","Eukaryota;Chordata;Actinopteri"
"faded7fb80c64729e8546a893af4be9b","Eukaryota;Ascomycota"
"7c3f80020f344c6e9e632a47a695140e","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"ad826d745bb6cf4f5003ce5d068b48df","Eukaryota"
"d2d560b4b8ef80a1ebcc9e79aebb984b","Eukaryota;Ascomycota;Eurotiomycetes"
"87254b5917e31582197b7ed3397cef8a","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"4b98fe6962b792b2919ab385a0cbb89a","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae"
"66416f9ed7edb581abe465c504b3eb36","Eukaryota;Chordata;Actinopteri"
"cba256b91034326811ab5850c1115021","Eukaryota;Chordata;Actinopteri"
"fe2478c86c73ffd0a4bca1687bd53ed7","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"48add0161426e90c01ecaa8464af2439","Eukaryota"
"5fc80dcf3359acfe3b89f14ddf8f3733","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"4f23d24313d7a86ad5bb72963e8f9b62","Eukaryota;Chordata;Mammalia;Carnivora"
"7a595de0eccc389c0578ffdc8000cc0c","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella"
"14a3a02bbdcbc4db81dee07b4cdc2efb","Eukaryota;Chordata;Actinopteri"
"630fbe5bb5f942175dd01191b0830dbc","Eukaryota;Ascomycota;Sordariomycetes"
"2ba28c1d8be849ab6f3a9419060fb816","Eukaryota"
"3e683f05755f1dbd2bda7ab9dcd847d7","Eukaryota;Chordata;Mammalia;Perissodactyla;Equidae;Equus;Equus quagga"
"28471b34f9cc26cf8b50ce7279e6cd5c","Eukaryota;Ascomycota;Eurotiomycetes"
"c5c36cc04f59098d31b33f1c5972a6e9","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"48bebe784e8f6ae222ba34fb12c4e44e","Eukaryota"
"ac136f96281deeb1263e4651165fff75","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa sapidissima"
"4e8201163fa1aee01dcfbc1e9d888b64","Eukaryota"
"13d59c588c00e4c841f62d38bf3e7ab1","Eukaryota"
"cf7187bff888ab59bb954392910ddfb3","Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;NA"
"cd62d49ab26dda10b6dfa0ebc986a699","Eukaryota;Chordata"
"e4579da41696886a95a7937322cc14c7","Eukaryota"
"8c3333a92cdc45928cd051277f397e5e","Eukaryota"
"24e31b7d100aaa4a352c2ce9fbd12c8d","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"90a3e2e496153c39e25529c832c94711","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"274c3f326ae320873077b7434e57cd2e","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"ff35be5e77227d437c9f554bc029a960","Eukaryota"
"9a5c5a055850c8fa89aa365d3757474e","Eukaryota;Chordata;Actinopteri"
"e522f3f8f8e7370e68d191cbf8307998","Eukaryota;Chordata"
"24efa74b6b3e4943be3ccf3edb8e20d5","Eukaryota;Chordata"
"b2ec11f77eb9508de37332c5bc3fca4e","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella sp. MOW10"
"d2213a3db41913640cdf9f6324f2a90e","Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium parvum"
"b0d7ad942c97c5dcea5c45493ce4cd60","Eukaryota;Ascomycota;Eurotiomycetes"
"8bc3cdcfd9b0a2002c64235162559cff","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"648f58df75964599e3d95504391f3667","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"8b8b4d27dd86f3898454509425cefa6e","Eukaryota;Ciliophora"
"dfa35968bf10ab164da717922472ff10","Eukaryota"
"5479dea22605e86d3d486f1c2399e5ae","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"ce61996cfb5aff5731c2ad906687b7bc","Eukaryota;Chordata"
"3114ab55c3f41bbbd60c3970b13e3269","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"14f15f0a5140a95a46e6c17ac4e92d3b","Eukaryota;Chordata"
"b3c028fc68049bfcfbffad5ab6b4606e","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"d19b61eb233ac224152c38820f3587a4","Eukaryota;Chordata;Actinopteri"
"7c19c9a2a7d7db1a8d16500a4cc68301","Eukaryota;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria;NA"
"0f539a4d02deb9e0e772c761a027f890","Eukaryota;Chordata;Actinopteri"
"f6d07a85dec8ca85a881c1aa7b70175b","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"8fa6975551b5b223cfe76a8238c00afd","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"643ea442d62aeb27a21557f708dea85a","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"7f08f40b3659560c5936495f48694a19","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"104b65e853fbb127a1667140a73a21de","Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Chondracanthidae;Chondracanthus;Chondracanthus zei"
"071b0df406c80d072ef829dbb8d4e288","Eukaryota;Streptophyta"
"f4deb1e9e6e7a81952217dda68f4815a","Eukaryota"
"d2a1a7f45763ec9ac46c0327f0afbc03","Eukaryota;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Klebsormidiaceae;Klebsormidium;Klebsormidium sp."
"9a37c72555db6c59aa9bf439ca32609f","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"30eda248459f1f747eb38b35571b7685","Eukaryota"
"b54835a8575d1e659188e72afb816cfd","Eukaryota;Chordata"
"18c93bdb3f1518ecce31cf221060deb9","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"281b77172a8f6b873ac10eabfe259b54","Eukaryota;Streptophyta"
"4be827a14480e1eec4842b15d45c97c6","Eukaryota"
"1354a3eb1e9a89450ad486409db7ff16","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"d54680336ebd10ef43b8cc01246855c2","Eukaryota;Chordata"
"e8b36081734c411e9b8de511aa6d5360","Eukaryota"
"113367d2ca2daebda1309543b8337446","Eukaryota"
"7c5d933e1e47a8d0d77cce633c5c2998","Eukaryota"
"2a3890c1f3bb2be2a23db70341302de0","Eukaryota;Arthropoda;Malacostraca;Decapoda"
"8fdca89d5026e42d1e0d450d1de1ae70","Eukaryota;Chordata"
"d8696affbf75257a686bc4f772614a0b","Eukaryota;Ascomycota;Eurotiomycetes"
"cac24eb73d8d68494979d967e78a6a86","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"61ccc153638e9c6f01166c685e866eb5","Eukaryota;Chordata;Actinopteri"
"fb0138d9ee881223cb4d0072daa39735","Eukaryota;Heterolobosea;unclassified;unclassified;Vahlkampfiidae;Naegleria;Naegleria fowleri"
"db79d5900b440c0acb3cfabe89284a15","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"2c6aa998150e79b5e9c6c2db66b81dde","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"57b211b0a69a812f6386263913c0d8a5","Eukaryota"
"869ff33550f689dc2983faed410dd048","Eukaryota"
"0dcaadfc6f252239f61fb199ff77c125","Eukaryota"
"3c6d6b1017aff166737c394b029cabb2","Eukaryota"
"7cde4cf56856ac9bbf6409b046cdff01","Eukaryota"
"77ef6ba7924059f57bf76f0ff19a9958","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"0681c9b0b7923ed32c0346649dd423df","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
"24f909869a0ae390e75a98fe6c586800","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"ec86f549c7f38c5d65749f83aeb7dae2","Eukaryota;Chordata;Actinopteri"
"0e5070cbbdc076f98584069a0ce6406d","Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella"
"9c4b4a506a0bbdc7a258a90b15f9f626","Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Gorgoderidae;Xystretrum;Xystretrum sp. DTJL-2000"
"92a56169ee55d8f19c96780b42914217","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"213430358514d49d858ab3fbc9a90380","Eukaryota"
"0bfffbd87ab7a02a60421acec7402425","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"c2a37c386a96be56a30b3c9312152cdd","Eukaryota"
"3a70f37662d15d324d6777fd36ecb771","Eukaryota;Nematoda;Chromadorea"
"e9cd5ba8e0bc7d261e73a0f9bd577e11","Eukaryota;Chordata"
"24275e68e0a81a70f1dbb5192bfed92e","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"6de20549a2672944a0c171bc3b741c6e","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"0a24073e41b88bad5fba88f3d8ebdda6","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"2efe7e5683791235984cfdbd2cdbed56","Eukaryota;Arthropoda;Malacostraca;Mysida;Mysidae;Neomysis;NA"
"bec3870f605c470b07908232dee69ddf","Eukaryota;Chordata"
"1deaabc2d1bb968d16d35719836706f4","Eukaryota;Chordata"
"0d1ed4f2b4b22b56926978bf126d63e4","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"06045fc9aed9890e757c8d81f2816dd7","Eukaryota;Chordata;Actinopteri"
"2a2e54591ee1681fbc5c76aad489a3e8","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"a70448b44fdc80e12aaad0486bb7d906","Eukaryota;Chordata;Actinopteri"
"78edf5c802f720f2c9f1312ed77bfa2e","Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lampetra;Lampetra fluviatilis"
"5af616c58144fd9bf73a286850dfb231","Eukaryota"
"1e8dad3b2ee8d34b638f3f54738944f3","Eukaryota;Nematoda;Enoplea;Dorylaimida;Leptonchidae;Leptonchus;Leptonchus granulosus"
"726960a6489dc1ebf011035f1a298ab1","Eukaryota;Nematoda"
"542cd63bfcb359140689e07409914f02","Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;NA;NA"
"cc9d9795c8780188facd76a1dbe3c1ee","Eukaryota;Chytridiomycota;Chytridiomycetes;Rhizophydiales;NA;NA;NA"
"df41e76eb4fb5b7973f6f52be1cfba0e","Eukaryota"
"89ac1672d4a7901f76b836db8b6989c6","Eukaryota"
"10b557abcecceedba12f80c81073f687","Eukaryota;Arthropoda;Malacostraca;Decapoda;Porcellanidae;Petrolisthes;NA"
"912ba6fd427bfa5290e203c52a91b4f4","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"a32dcc3c73d2489d0b2e16f26a172254","Eukaryota;Bacillariophyta;Bacillariophyceae"
"9ee205ae13e73be4e6c668b9fea24432","Eukaryota;Chordata"
"f0776a00e3b1b51947a97c12b429f819","Eukaryota;Chordata;Actinopteri"
"a1c79d151a5736446ae8d4942442efc7","Eukaryota"
"08fb74eb9430dd7a80e9ffb15c02c5be","Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula cari"
"9c088d073dccc3d9e3c63549271debba","Eukaryota;Streptophyta"
"ed9bf3a8eadb7422bc4ee1a833e1b431","Eukaryota;Arthropoda;Arachnida;Trombidiformes;Halacaridae;Rhombognathus;Rhombognathus dispar"
"1c2e25fb714f3d20af9ab4ad20c5d589","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"cb16af6d0682b5a49073a7dcc63ac92e","Eukaryota"
"67c3249432205303afb391c3ebe1ed8e","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"f1af2ac9ee032dd97e9590ac95f6ed8f","Eukaryota"
"24226f5bf9855215337adc54ab02fa28","Eukaryota"
"22a0ab46a1363d257d4d822d59c1728b","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"6ad1fa2545a9b1fd04691d3428ea343b","Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Coccidioides;Coccidioides immitis"
"4186ae7f6a2f0e48bad1292843642520","Eukaryota"
"d4aeab55d569082cfef158611dbdb8b6","Eukaryota"
"7a93f91421154520b7d3e5606dbdadc5","Eukaryota;Bacillariophyta;Bacillariophyceae"
"6a4a3223286b36c49e204e1612753e8b","Eukaryota"
"57fc3525347ddb26fa57e01a16b8c2d1","Eukaryota"
"d1d418fdbaa2b75bf92ca6c22d4e3979","Eukaryota"
"cd088b019a86bb9ca2874e916fa9535a","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"e5bce0280953a8c6eecebcd0b8a5931a","Eukaryota;Arthropoda"
"e70e9a36e7d4da4853462f5f1cfecdd5","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"f684ec3be2916f8594c0858ac90870a9","Eukaryota;Oomycota;unclassified;Saprolegniales;Saprolegniaceae;Saprolegnia;Saprolegnia parasitica"
"c7480d9bb3234a1f80d9ce283f82020d","Eukaryota"
"42d31bc9a404c34cb12006cdddc9a7af","Eukaryota"
"07e4e7f1156fd6a12881dc87260cc8bd","Eukaryota"
"9805d5187e40019bd3a660d0b6132ca1","Eukaryota;Bacillariophyta;Bacillariophyceae"
"e64d0ecd4283f3c8195f2acaec766197","Eukaryota;Chordata"
"6ab787f007d2594e54546a4e29686114","Eukaryota;Chordata;Actinopteri"
"c300946309bf2bdb72aaf53b9042680d","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"e5093973a147792002fc7699da50bba3","Eukaryota;Streptophyta"
"ae2a2ee7af0438539b9f935582195169","Eukaryota;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus;Cryptococcus neoformans"
"9010a0f7b227644b19168bee84c9a920","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"4e45c73f3c922ebc7ea079fcb7e03190","Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;NA"
"f0bd0eaa5480cc763ba93d39330eac7a","Eukaryota"
"f6d23696d48870736cdee43446183cb4","Eukaryota;Chordata;Mammalia"
"f856ea64eaa944193ca8a5d5290f9a5a","Eukaryota;Ascomycota"
"95eb478450866a801cdbf77ae22391ae","Eukaryota;Ascomycota;Eurotiomycetes"
"ea996a1f70237bd790022a96c56686f3","Eukaryota;Chordata"
"ec31d7e4aba4160284ebc1283b0f19b6","Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lampetra;Lampetra fluviatilis"
"9033bc2130cd589137abff2e2200e9cd","Eukaryota;Chordata;Actinopteri"
"be1a8ae33bebf803e51b47593d7e5839","Eukaryota;Chordata;Actinopteri"
"eb9e9383ced23d558462cc28e024a29b","Eukaryota"
"a3d0eff32c0deaa0fe6447b0b0be395f","Eukaryota;Chordata"
"871c03a2f40518b0f37318ad23a0a73a","Eukaryota"
"b18f26a21db7c32e3e8fc7ef19a545a4","Eukaryota"
"91c8624a83774fc4771d62f4106880ea","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"5bc42ff2ed6b305aa65d485b5b680497","Eukaryota;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Klebsormidiaceae;Klebsormidium"
"38c040f4d55c6f2a7d72580bb1629074","Eukaryota"
"238af1f9791cf4183196555fa9013685","Eukaryota;Ascomycota"
"05100fa4173a0211ea838f5190c96977","Eukaryota;Chordata"
"0fab2fe3c13fb989b06217d4d3aee9f7","Eukaryota"
"9c6ed4283ec58f56443551ec69c23c14","Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Sarcocystidae;Toxoplasma;Toxoplasma gondii"
"e51af56f35e2e4288277ce08aa01de11","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"05dfd03d06e20d9c7e9d5c609ca821ed","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"79623a270da663c8e127fad1ebadc33a","Eukaryota"
"7f48708326797148f6c8a849847d8910","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"fadc358017b4f2ede6a8f159f2478a3b","Eukaryota;NA;Ichthyosporea;Ichthyophonida;Ichthyophonidae;Ichthyophonus;Ichthyophonus hoferi"
"ca8d69b3f9f451f17360f34679deba77","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"9d68ce04389e44bb234eb0d757728c79","Eukaryota;Ascomycota"
"4c571b4e8796bccd90442fd0a154e6f0","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"dd51a995766342e2d15aac999f4b16cf","Eukaryota"
"8aed8098826e6d08cb069234277c2856","Eukaryota"
"dbd20c92d860377db0027ff100cb675a","Eukaryota;Streptophyta"
"1a1f631919bf143b2f998e6b5f4c41bb","Eukaryota;Chordata;Actinopteri"
"f8d0c9d633eeec15a45a623a2ed913de","Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lampetra;Lampetra fluviatilis"
"454d995c7665990bc07d2eb5004ae0af","Eukaryota;Porifera;Demospongiae"
"de0fa49b62f3661e0346b758fb1d5333","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"99adfb21ed11613cb2763b37bd0f7f5f","Eukaryota;Chordata;Actinopteri"
"a8680d32bdcbced10a2f4ca1f727ebbf","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"59377f1e7d40a084d3a8afe7c62870b6","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"46ab6adbdd17be9c01f0a0e9f09d9c4c","Eukaryota"
"afc9860cf40d4bb96d01443aeca6e3c1","Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Neotrypaea;Neotrypaea californiensis"
"2173e83212e6de625df73143ccc4b9ec","Eukaryota;Ciliophora;Spirotrichea;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha rariseta"
"8049170228bb7eec85899a3f159c80ea","Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales"
"9c52acca1a0fe33a090babe81acde05b","Eukaryota;Ascomycota;Eurotiomycetes"
"89d1d5ec8711e7e9ed71e55af7317b43","Eukaryota;Chordata;Actinopteri"
"b187d832f3ecc5eaef77f06c28843782","Eukaryota"
"7ef69fcb815a632cec289e00039038bc","Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Notamacropus;Notamacropus eugenii"
"7c81673c0ff430bcb286246f21af4932","Eukaryota;Chordata;Mammalia"
"b7adf806167176222a7d59c0df424fd4","Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lampetra;Lampetra fluviatilis"
"409ed14880c085f65226c31faaa3b763","Eukaryota;Chordata;Actinopteri"
"b72ef2a03159787fac586829fdc31bb0","Eukaryota"
"6d4cb33434ac70e9e5c0e5b22db23c1f","Eukaryota;Arthropoda"
"9137c7ca56730a04547d6f86da763c78","Eukaryota;Streptophyta"
"1d483051d9bf158dabf1553502659634","Eukaryota;Chordata;Actinopteri"
"2439a2af633eb175df38e7885a3e914d","Eukaryota;Platyhelminthes"
"8be993ab20cfe24b3ea5141498129ecf","Eukaryota"
"7f98e81ca937ddc5be85ea9b06d26157","Eukaryota;Chordata;Mammalia"
"ba180d866c3db224a56281b06a6fcbd7","Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida"
"2ae1bcbe5144aa2ff8b49e24c45566c8","Eukaryota;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium daedaleum"
