featureid	final_taxonomy
fb47b91b83d4b358807610e1e0ec1b78	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
613bd2c603c332f97c15c7cfebf8c949	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
293b962cb45b9f7c0d40d95c82a9ef40	Eukaryota
0d3957975ccb24020935c6846e8111cf	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch
7c97c78bab3d40efe69e90cb42831186	Eukaryota;Chordata;Actinopteri
7ed73f5877d856f493130c2d269b9452	Eukaryota
c21e397e802518dbc8252478a8be79db	Eukaryota;Chordata;Actinopteri;Lophiiformes
373cf56bf02b9f1e431f37cebfa6bb5c	Eukaryota;Chordata;Actinopteri;Perciformes;Pholidae;Pholis;Pholis laeta
30a2961a33ef025d830891f68936dcb1	Eukaryota;Chordata;Actinopteri;Gadiformes;Gadidae;Microgadus;Microgadus proximus
ef3592f7ebf5c359a9812db6ed9b7f0d	Eukaryota;Chordata;Actinopteri;Gadiformes;Gadidae;Microgadus;Microgadus proximus
e59024c4a4009a4748c0f7f4cd2a0e21	Eukaryota
ec21d5bc708974c8159c8f986f2e5407	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Leptocottus;Leptocottus armatus
c84bb50e43820be5c2dbebd0695c1ca2	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae
8eabef8aa28c9727e355b0c0c9a80f51	Eukaryota
0ea773c08639aa5bb6ede17c09b33fb4	Eukaryota
0ad94f4f60fab014bd17722c4ecd5932	Eukaryota
6edbde0929e26a6de85ae6f4e95a7903	Eukaryota
e3c90b93d1d2c708cb50deea0f803156	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
c30a19397f7675424c1d8466b564455c	Eukaryota;Chordata;Chondrichthyes;Chimaeriformes;Chimaeridae;Hydrolagus;Hydrolagus colliei
4fdd190fea1ecf6bf930c5766dd54dbf	Eukaryota
3b51022ec5444f75c9ae9fb4eae00032	Eukaryota
a3b73ce278763265555582bd333808cc	Eukaryota;Chordata;Aves;Ciconiiformes;Balaenicipitidae;Balaeniceps;Balaeniceps rex
6faeb6039730050d2b85e959079621a4	Eukaryota
47598f5bed45f61dc1f6a789ae299ff3	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
218fdd1767215b8be07489639589c26b	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
abcf5ede977bcff7850e6718a18b1c32	Eukaryota;Chordata;Aves;Ciconiiformes;Balaenicipitidae;Balaeniceps;Balaeniceps rex
8a1fd8399b01fc94ef7d64b1a87a500d	Eukaryota;Chordata;Mammalia;Carnivora;Viverridae;Viverra;Viverra zibetha
908a9c5529b585ec4bbe4f7496dc322c	Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius;Merluccius productus
9740eb478cbdf87c3e2b689b6de76d5f	Eukaryota
105870251084f43d3edccff3b437fef1	Eukaryota
9483d2b3a64b0a5c601b3250dfee2097	Eukaryota
f25bb1b0986723e5f4a70d67e475598d	Eukaryota
ce7419203bf5a3be3c742d029c1d33ed	Eukaryota
2fa87d5a47c7ca084de0f4b6a2e1078b	Eukaryota;Chordata
