"SampleID","date","Time","seal_id","Scat_details","diet_sp","expected_prop","actual_mass","total_mass","actual_prop","Species","MiFish_taxon_assign","18S_taxon_assign","samplename","time","creek","biol","tech","station","station_num","model_out_name"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","hake",0,0,3,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_04_TR3",1,"PvCF",4,3,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_04_TR1",1,"PvCF",4,1,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_04_TR2",1,"PvCF",4,2,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_04_TR3",1,"PvCF",4,3,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_04_TR1",1,"PvCF",4,1,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_04_TR2",1,"PvCF",4,2,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_04_TR3",1,"PvCF",4,3,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_04_TR1",1,"PvCF",4,1,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_04_TR2",1,"PvCF",4,2,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_04_TR3",1,"PvCF",4,3,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_04_TR1",1,"PvCF",4,1,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_04_TR2",1,"PvCF",4,2,"D4",4,"1_PvCF_4_4"
"PvCF_D4_04",20241030,"9:00","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_04_TR3",1,"PvCF",4,3,"D4",4,"1_PvCF_4_4"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","hake",0,0,3,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","hake",0,0,3,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","hake",0,0,3,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_05_TR2",1,"PvCF",5,2,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_05_TR3",1,"PvCF",5,3,"D4",4,"1_PvCF_4_5"
"PvCF_D4_05",20241030,"9:00","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_05_TR1",1,"PvCF",5,1,"D4",4,"1_PvCF_4_5"
"PvCF_D4_06",20241031,"9:30","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","Pym","Pool","hake",0,0,3,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_06",20241031,"9:30","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_06_TR1",1,"PvCF",6,1,"D4",4,"1_PvCF_4_6"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","hake",0,0,3,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","hake",0,0,3,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","hake",0,0,3,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","herring",0.2,0.6,3,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","prawn",0.2,0.6,3,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","salmon_2",0.2,0.6,3,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_07_TR1",1,"PvCF",7,1,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_07_TR2",1,"PvCF",7,2,"D4",4,"1_PvCF_4_7"
"PvCF_D4_07",20241031,"9:30","Pym","Pool","squid",0.2,0.6,3,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_07_TR3",1,"PvCF",7,3,"D4",4,"1_PvCF_4_7"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_08_TR3",1,"PvCF",8,3,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_08_TR1",1,"PvCF",8,1,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","capelin",0.2,0.96,4.8,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_08_TR2",1,"PvCF",8,2,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_08_TR3",1,"PvCF",8,3,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_08_TR1",1,"PvCF",8,1,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","hake",0,0,4.8,0,"Merluccius productus","Merluccius productus","Actinopteri","PvCF_D4_08_TR2",1,"PvCF",8,2,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_08_TR3",1,"PvCF",8,3,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_08_TR1",1,"PvCF",8,1,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","herring",0.2,0.96,4.8,0.2,"Clupea pallasii","Clupea pallasii","Actinopteri","PvCF_D4_08_TR2",1,"PvCF",8,2,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_08_TR3",1,"PvCF",8,3,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_08_TR1",1,"PvCF",8,1,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","prawn",0.2,0.96,4.8,0.2,"Penaeus monodon",NA,"Penaeus monodon","PvCF_D4_08_TR2",1,"PvCF",8,2,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_08_TR3",1,"PvCF",8,3,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_08_TR1",1,"PvCF",8,1,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","salmon_2",0.2,0.96,4.8,0.2,"Oncorhynchus keta","Oncorhynchus keta","Actinopteri","PvCF_D4_08_TR2",1,"PvCF",8,2,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_08_TR3",1,"PvCF",8,3,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_08_TR1",1,"PvCF",8,1,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","DaVinci","Pool","squid",0.2,0.96,4.8,0.2,"Doryteuthis opalescens",NA,"Cephalopoda","PvCF_D4_08_TR2",1,"PvCF",8,2,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_08_TR3",1,"PvCF",8,3,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_08_TR1",1,"PvCF",8,1,"D4",4,"1_PvCF_4_8"
"PvCF_D4_08",20241101,"14:00","Pym","Pool","capelin",0.2,0.6,3,0.2,"Mallotus villosus","Mallotus villosus","Actinopteri","PvCF_D4_08_TR2",1,"PvCF",8,2,"D4",4,"1_PvCF_4_8"
