"SampleID","samplename","model_out_name","time","creek","station","station_num","biol","tech","diet_sp","P18S_taxon_assign","Species","expected_prop","has_multiple_seals","seal_1","seal_2","seal_1_actual_mass","seal_2_actual_mass","seal_1_total_mass","seal_2_total_mass","seal_1_actual_prop","seal_2_actual_prop"
"PvCF_D4_01","PvCF_D4_01_TR2","1_PvCF_4_1",1,"PvCF","D4",4,1,2,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR3","1_PvCF_4_1",1,"PvCF","D4",4,1,3,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR1","1_PvCF_4_1",1,"PvCF","D4",4,1,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_01","PvCF_D4_01_TR2","1_PvCF_4_1",1,"PvCF","D4",4,1,2,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_01","PvCF_D4_01_TR3","1_PvCF_4_1",1,"PvCF","D4",4,1,3,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_01","PvCF_D4_01_TR1","1_PvCF_4_1",1,"PvCF","D4",4,1,1,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR2","1_PvCF_4_1",1,"PvCF","D4",4,1,2,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR3","1_PvCF_4_1",1,"PvCF","D4",4,1,3,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR1","1_PvCF_4_1",1,"PvCF","D4",4,1,1,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR2","1_PvCF_4_1",1,"PvCF","D4",4,1,2,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR3","1_PvCF_4_1",1,"PvCF","D4",4,1,3,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR1","1_PvCF_4_1",1,"PvCF","D4",4,1,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR2","1_PvCF_4_1",1,"PvCF","D4",4,1,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR3","1_PvCF_4_1",1,"PvCF","D4",4,1,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR1","1_PvCF_4_1",1,"PvCF","D4",4,1,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR2","1_PvCF_4_1",1,"PvCF","D4",4,1,2,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_01","PvCF_D4_01_TR3","1_PvCF_4_1",1,"PvCF","D4",4,1,3,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_02","PvCF_D4_02_TR1","1_PvCF_4_2",1,"PvCF","D4",4,2,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_02","PvCF_D4_02_TR1","1_PvCF_4_2",1,"PvCF","D4",4,2,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_02","PvCF_D4_02_TR1","1_PvCF_4_2",1,"PvCF","D4",4,2,1,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_02","PvCF_D4_02_TR1","1_PvCF_4_2",1,"PvCF","D4",4,2,1,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_02","PvCF_D4_02_TR1","1_PvCF_4_2",1,"PvCF","D4",4,2,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_02","PvCF_D4_02_TR1","1_PvCF_4_2",1,"PvCF","D4",4,2,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR1","1_PvCF_4_3",1,"PvCF","D4",4,3,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR2","1_PvCF_4_3",1,"PvCF","D4",4,3,2,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR3","1_PvCF_4_3",1,"PvCF","D4",4,3,3,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR1","1_PvCF_4_3",1,"PvCF","D4",4,3,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_03","PvCF_D4_03_TR2","1_PvCF_4_3",1,"PvCF","D4",4,3,2,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_03","PvCF_D4_03_TR3","1_PvCF_4_3",1,"PvCF","D4",4,3,3,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_03","PvCF_D4_03_TR1","1_PvCF_4_3",1,"PvCF","D4",4,3,1,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR2","1_PvCF_4_3",1,"PvCF","D4",4,3,2,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR3","1_PvCF_4_3",1,"PvCF","D4",4,3,3,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR1","1_PvCF_4_3",1,"PvCF","D4",4,3,1,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR2","1_PvCF_4_3",1,"PvCF","D4",4,3,2,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR3","1_PvCF_4_3",1,"PvCF","D4",4,3,3,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR1","1_PvCF_4_3",1,"PvCF","D4",4,3,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR2","1_PvCF_4_3",1,"PvCF","D4",4,3,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR3","1_PvCF_4_3",1,"PvCF","D4",4,3,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR1","1_PvCF_4_3",1,"PvCF","D4",4,3,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR2","1_PvCF_4_3",1,"PvCF","D4",4,3,2,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_03","PvCF_D4_03_TR3","1_PvCF_4_3",1,"PvCF","D4",4,3,3,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR1","1_PvCF_4_4",1,"PvCF","D4",4,4,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR2","1_PvCF_4_4",1,"PvCF","D4",4,4,2,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR3","1_PvCF_4_4",1,"PvCF","D4",4,4,3,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR1","1_PvCF_4_4",1,"PvCF","D4",4,4,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_04","PvCF_D4_04_TR2","1_PvCF_4_4",1,"PvCF","D4",4,4,2,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_04","PvCF_D4_04_TR3","1_PvCF_4_4",1,"PvCF","D4",4,4,3,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_04","PvCF_D4_04_TR1","1_PvCF_4_4",1,"PvCF","D4",4,4,1,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR2","1_PvCF_4_4",1,"PvCF","D4",4,4,2,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR3","1_PvCF_4_4",1,"PvCF","D4",4,4,3,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR1","1_PvCF_4_4",1,"PvCF","D4",4,4,1,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR2","1_PvCF_4_4",1,"PvCF","D4",4,4,2,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR3","1_PvCF_4_4",1,"PvCF","D4",4,4,3,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR1","1_PvCF_4_4",1,"PvCF","D4",4,4,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR2","1_PvCF_4_4",1,"PvCF","D4",4,4,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR3","1_PvCF_4_4",1,"PvCF","D4",4,4,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR1","1_PvCF_4_4",1,"PvCF","D4",4,4,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR2","1_PvCF_4_4",1,"PvCF","D4",4,4,2,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_04","PvCF_D4_04_TR3","1_PvCF_4_4",1,"PvCF","D4",4,4,3,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR2","1_PvCF_4_5",1,"PvCF","D4",4,5,2,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR3","1_PvCF_4_5",1,"PvCF","D4",4,5,3,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR1","1_PvCF_4_5",1,"PvCF","D4",4,5,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR2","1_PvCF_4_5",1,"PvCF","D4",4,5,2,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_05","PvCF_D4_05_TR3","1_PvCF_4_5",1,"PvCF","D4",4,5,3,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_05","PvCF_D4_05_TR1","1_PvCF_4_5",1,"PvCF","D4",4,5,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_05","PvCF_D4_05_TR2","1_PvCF_4_5",1,"PvCF","D4",4,5,2,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR3","1_PvCF_4_5",1,"PvCF","D4",4,5,3,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR1","1_PvCF_4_5",1,"PvCF","D4",4,5,1,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR2","1_PvCF_4_5",1,"PvCF","D4",4,5,2,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR3","1_PvCF_4_5",1,"PvCF","D4",4,5,3,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR1","1_PvCF_4_5",1,"PvCF","D4",4,5,1,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR2","1_PvCF_4_5",1,"PvCF","D4",4,5,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR3","1_PvCF_4_5",1,"PvCF","D4",4,5,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR1","1_PvCF_4_5",1,"PvCF","D4",4,5,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR2","1_PvCF_4_5",1,"PvCF","D4",4,5,2,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR3","1_PvCF_4_5",1,"PvCF","D4",4,5,3,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_05","PvCF_D4_05_TR1","1_PvCF_4_5",1,"PvCF","D4",4,5,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_06","PvCF_D4_06_TR1","1_PvCF_4_6",1,"PvCF","D4",4,6,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_06","PvCF_D4_06_TR1","1_PvCF_4_6",1,"PvCF","D4",4,6,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_06","PvCF_D4_06_TR1","1_PvCF_4_6",1,"PvCF","D4",4,6,1,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_06","PvCF_D4_06_TR1","1_PvCF_4_6",1,"PvCF","D4",4,6,1,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_06","PvCF_D4_06_TR1","1_PvCF_4_6",1,"PvCF","D4",4,6,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_06","PvCF_D4_06_TR1","1_PvCF_4_6",1,"PvCF","D4",4,6,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR1","1_PvCF_4_7",1,"PvCF","D4",4,7,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR2","1_PvCF_4_7",1,"PvCF","D4",4,7,2,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR3","1_PvCF_4_7",1,"PvCF","D4",4,7,3,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR1","1_PvCF_4_7",1,"PvCF","D4",4,7,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_07","PvCF_D4_07_TR2","1_PvCF_4_7",1,"PvCF","D4",4,7,2,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_07","PvCF_D4_07_TR3","1_PvCF_4_7",1,"PvCF","D4",4,7,3,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_07","PvCF_D4_07_TR1","1_PvCF_4_7",1,"PvCF","D4",4,7,1,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR2","1_PvCF_4_7",1,"PvCF","D4",4,7,2,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR3","1_PvCF_4_7",1,"PvCF","D4",4,7,3,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR1","1_PvCF_4_7",1,"PvCF","D4",4,7,1,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR2","1_PvCF_4_7",1,"PvCF","D4",4,7,2,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR3","1_PvCF_4_7",1,"PvCF","D4",4,7,3,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR1","1_PvCF_4_7",1,"PvCF","D4",4,7,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR2","1_PvCF_4_7",1,"PvCF","D4",4,7,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR3","1_PvCF_4_7",1,"PvCF","D4",4,7,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR1","1_PvCF_4_7",1,"PvCF","D4",4,7,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR2","1_PvCF_4_7",1,"PvCF","D4",4,7,2,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_07","PvCF_D4_07_TR3","1_PvCF_4_7",1,"PvCF","D4",4,7,3,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR3","1_PvCF_4_8",1,"PvCF","D4",4,8,3,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR1","1_PvCF_4_8",1,"PvCF","D4",4,8,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR2","1_PvCF_4_8",1,"PvCF","D4",4,8,2,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR3","1_PvCF_4_8",1,"PvCF","D4",4,8,3,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_08","PvCF_D4_08_TR1","1_PvCF_4_8",1,"PvCF","D4",4,8,1,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_08","PvCF_D4_08_TR2","1_PvCF_4_8",1,"PvCF","D4",4,8,2,"hake","Actinopteri","Merluccius productus",0,TRUE,"DaVinci","Pym",0,0,4.8,3,0,0
"PvCF_D4_08","PvCF_D4_08_TR3","1_PvCF_4_8",1,"PvCF","D4",4,8,3,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR1","1_PvCF_4_8",1,"PvCF","D4",4,8,1,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR2","1_PvCF_4_8",1,"PvCF","D4",4,8,2,"herring","Actinopteri","Clupea pallasii",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR3","1_PvCF_4_8",1,"PvCF","D4",4,8,3,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR1","1_PvCF_4_8",1,"PvCF","D4",4,8,1,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR2","1_PvCF_4_8",1,"PvCF","D4",4,8,2,"prawn","Penaeus monodon","Penaeus monodon",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR3","1_PvCF_4_8",1,"PvCF","D4",4,8,3,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR1","1_PvCF_4_8",1,"PvCF","D4",4,8,1,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR2","1_PvCF_4_8",1,"PvCF","D4",4,8,2,"salmon_2","Actinopteri","Oncorhynchus keta",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR3","1_PvCF_4_8",1,"PvCF","D4",4,8,3,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR1","1_PvCF_4_8",1,"PvCF","D4",4,8,1,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_08","PvCF_D4_08_TR2","1_PvCF_4_8",1,"PvCF","D4",4,8,2,"squid","Cephalopoda","Doryteuthis opalescens",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
"PvCF_D4_09","PvCF_D4_09_TR1","1_PvCF_4_9",1,"PvCF","D4",4,9,1,"capelin","Actinopteri","Mallotus villosus",0.2,TRUE,"DaVinci","Pym",0.96,0.6,4.8,3,0.2,0.2
