"SampleID","samplename","model_out_name","time","creek","station","station_num","biol","tech","diet_sp","P18S_taxon_assign","species_list","seal_1_actual_mass","seal_2_actual_mass","seal_1_total_mass","seal_2_total_mass","seal_1_actual_prop","seal_2_actual_prop","expected_prop","has_multiple_seals"
"PvCF_D4_06","PvCF_D4_06_TR1","1_PvCF_4_6",1,"PvCF","D4",4,6,1,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_06","PvCF_D4_06_TR1","1_PvCF_4_6",1,"PvCF","D4",4,6,1,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_07","PvCF_D4_07_TR1","1_PvCF_4_7",1,"PvCF","D4",4,7,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,1.8,4.8,3,0.6,0.6,0.6,TRUE
"PvCF_D4_07","PvCF_D4_07_TR1","1_PvCF_4_7",1,"PvCF","D4",4,7,1,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_07","PvCF_D4_07_TR1","1_PvCF_4_7",1,"PvCF","D4",4,7,1,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_07","PvCF_D4_07_TR2","1_PvCF_4_7",1,"PvCF","D4",4,7,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,1.8,4.8,3,0.6,0.6,0.6,TRUE
"PvCF_D4_07","PvCF_D4_07_TR2","1_PvCF_4_7",1,"PvCF","D4",4,7,2,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_07","PvCF_D4_07_TR2","1_PvCF_4_7",1,"PvCF","D4",4,7,2,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_07","PvCF_D4_07_TR3","1_PvCF_4_7",1,"PvCF","D4",4,7,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,1.8,4.8,3,0.6,0.6,0.6,TRUE
"PvCF_D4_07","PvCF_D4_07_TR3","1_PvCF_4_7",1,"PvCF","D4",4,7,3,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_07","PvCF_D4_07_TR3","1_PvCF_4_7",1,"PvCF","D4",4,7,3,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_08","PvCF_D4_08_TR1","1_PvCF_4_8",1,"PvCF","D4",4,8,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,1.8,4.8,3,0.6,0.6,0.6,TRUE
"PvCF_D4_08","PvCF_D4_08_TR1","1_PvCF_4_8",1,"PvCF","D4",4,8,1,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_08","PvCF_D4_08_TR1","1_PvCF_4_8",1,"PvCF","D4",4,8,1,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_08","PvCF_D4_08_TR2","1_PvCF_4_8",1,"PvCF","D4",4,8,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,1.8,4.8,3,0.6,0.6,0.6,TRUE
"PvCF_D4_08","PvCF_D4_08_TR2","1_PvCF_4_8",1,"PvCF","D4",4,8,2,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_08","PvCF_D4_08_TR2","1_PvCF_4_8",1,"PvCF","D4",4,8,2,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_08","PvCF_D4_08_TR3","1_PvCF_4_8",1,"PvCF","D4",4,8,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,1.8,4.8,3,0.6,0.6,0.6,TRUE
"PvCF_D4_08","PvCF_D4_08_TR3","1_PvCF_4_8",1,"PvCF","D4",4,8,3,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_08","PvCF_D4_08_TR3","1_PvCF_4_8",1,"PvCF","D4",4,8,3,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_09","PvCF_D4_09_TR1","1_PvCF_4_9",1,"PvCF","D4",4,9,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,1.8,4.8,3,0.6,0.6,0.6,TRUE
"PvCF_D4_09","PvCF_D4_09_TR1","1_PvCF_4_9",1,"PvCF","D4",4,9,1,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_09","PvCF_D4_09_TR1","1_PvCF_4_9",1,"PvCF","D4",4,9,1,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_09","PvCF_D4_09_TR2","1_PvCF_4_9",1,"PvCF","D4",4,9,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,1.8,4.8,3,0.6,0.6,0.6,TRUE
"PvCF_D4_09","PvCF_D4_09_TR2","1_PvCF_4_9",1,"PvCF","D4",4,9,2,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_09","PvCF_D4_09_TR2","1_PvCF_4_9",1,"PvCF","D4",4,9,2,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_09","PvCF_D4_09_TR3","1_PvCF_4_9",1,"PvCF","D4",4,9,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.88,1.8,4.8,3,0.6,0.6,0.6,TRUE
"PvCF_D4_09","PvCF_D4_09_TR3","1_PvCF_4_9",1,"PvCF","D4",4,9,3,"squid","Cephalopoda","Doryteuthis opalescens",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_09","PvCF_D4_09_TR3","1_PvCF_4_9",1,"PvCF","D4",4,9,3,"prawn","Penaeus monodon","Penaeus monodon",0.96,0.6,4.8,3,0.2,0.2,0.2,TRUE
"PvCF_D4_10","PvCF_D4_10_TR1","1_PvCF_4_10",1,"PvCF","D4",4,10,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.52,1.56,4.2,2.6,0.6,0.6,0.6,TRUE
"PvCF_D4_10","PvCF_D4_10_TR1","1_PvCF_4_10",1,"PvCF","D4",4,10,1,"squid","Cephalopoda","Doryteuthis opalescens",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_10","PvCF_D4_10_TR1","1_PvCF_4_10",1,"PvCF","D4",4,10,1,"prawn","Penaeus monodon","Penaeus monodon",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_10","PvCF_D4_10_TR2","1_PvCF_4_10",1,"PvCF","D4",4,10,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.52,1.56,4.2,2.6,0.6,0.6,0.6,TRUE
"PvCF_D4_10","PvCF_D4_10_TR2","1_PvCF_4_10",1,"PvCF","D4",4,10,2,"squid","Cephalopoda","Doryteuthis opalescens",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_10","PvCF_D4_10_TR2","1_PvCF_4_10",1,"PvCF","D4",4,10,2,"prawn","Penaeus monodon","Penaeus monodon",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_10","PvCF_D4_10_TR3","1_PvCF_4_10",1,"PvCF","D4",4,10,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.52,1.56,4.2,2.6,0.6,0.6,0.6,TRUE
"PvCF_D4_10","PvCF_D4_10_TR3","1_PvCF_4_10",1,"PvCF","D4",4,10,3,"squid","Cephalopoda","Doryteuthis opalescens",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_10","PvCF_D4_10_TR3","1_PvCF_4_10",1,"PvCF","D4",4,10,3,"prawn","Penaeus monodon","Penaeus monodon",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_11","PvCF_D4_11_TR1","1_PvCF_4_11",1,"PvCF","D4",4,11,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.52,1.56,4.2,2.6,0.6,0.6,0.6,TRUE
"PvCF_D4_11","PvCF_D4_11_TR1","1_PvCF_4_11",1,"PvCF","D4",4,11,1,"squid","Cephalopoda","Doryteuthis opalescens",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_11","PvCF_D4_11_TR1","1_PvCF_4_11",1,"PvCF","D4",4,11,1,"prawn","Penaeus monodon","Penaeus monodon",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_12","PvCF_D4_12_TR1","1_PvCF_4_12",1,"PvCF","D4",4,12,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.52,1.56,4.2,2.6,0.6,0.6,0.6,TRUE
"PvCF_D4_12","PvCF_D4_12_TR1","1_PvCF_4_12",1,"PvCF","D4",4,12,1,"squid","Cephalopoda","Doryteuthis opalescens",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_12","PvCF_D4_12_TR1","1_PvCF_4_12",1,"PvCF","D4",4,12,1,"prawn","Penaeus monodon","Penaeus monodon",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_12","PvCF_D4_12_TR2","1_PvCF_4_12",1,"PvCF","D4",4,12,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.52,1.56,4.2,2.6,0.6,0.6,0.6,TRUE
"PvCF_D4_12","PvCF_D4_12_TR2","1_PvCF_4_12",1,"PvCF","D4",4,12,2,"squid","Cephalopoda","Doryteuthis opalescens",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_12","PvCF_D4_12_TR2","1_PvCF_4_12",1,"PvCF","D4",4,12,2,"prawn","Penaeus monodon","Penaeus monodon",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_12","PvCF_D4_12_TR3","1_PvCF_4_12",1,"PvCF","D4",4,12,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.52,1.56,4.2,2.6,0.6,0.6,0.6,TRUE
"PvCF_D4_12","PvCF_D4_12_TR3","1_PvCF_4_12",1,"PvCF","D4",4,12,3,"squid","Cephalopoda","Doryteuthis opalescens",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_12","PvCF_D4_12_TR3","1_PvCF_4_12",1,"PvCF","D4",4,12,3,"prawn","Penaeus monodon","Penaeus monodon",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_13","PvCF_D4_13_TR1","1_PvCF_4_13",1,"PvCF","D4",4,13,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.52,1.56,4.2,2.6,0.6,0.6,0.6,TRUE
"PvCF_D4_13","PvCF_D4_13_TR1","1_PvCF_4_13",1,"PvCF","D4",4,13,1,"squid","Cephalopoda","Doryteuthis opalescens",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D4_13","PvCF_D4_13_TR1","1_PvCF_4_13",1,"PvCF","D4",4,13,1,"prawn","Penaeus monodon","Penaeus monodon",0.84,0.52,4.2,2.6,0.2,0.2,0.2,TRUE
"PvCF_D5_01","PvCF_D5_01_TR1","1_PvCF_5_1",1,"PvCF","D5",5,1,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_01","PvCF_D5_01_TR1","1_PvCF_5_1",1,"PvCF","D5",5,1,1,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_01","PvCF_D5_01_TR1","1_PvCF_5_1",1,"PvCF","D5",5,1,1,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_01","PvCF_D5_01_TR2","1_PvCF_5_1",1,"PvCF","D5",5,1,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_01","PvCF_D5_01_TR2","1_PvCF_5_1",1,"PvCF","D5",5,1,2,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_01","PvCF_D5_01_TR2","1_PvCF_5_1",1,"PvCF","D5",5,1,2,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_01","PvCF_D5_01_TR3","1_PvCF_5_1",1,"PvCF","D5",5,1,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_01","PvCF_D5_01_TR3","1_PvCF_5_1",1,"PvCF","D5",5,1,3,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_01","PvCF_D5_01_TR3","1_PvCF_5_1",1,"PvCF","D5",5,1,3,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_02","PvCF_D5_02_TR1","1_PvCF_5_2",1,"PvCF","D5",5,2,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_02","PvCF_D5_02_TR1","1_PvCF_5_2",1,"PvCF","D5",5,2,1,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_02","PvCF_D5_02_TR1","1_PvCF_5_2",1,"PvCF","D5",5,2,1,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_02","PvCF_D5_02_TR2","1_PvCF_5_2",1,"PvCF","D5",5,2,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_02","PvCF_D5_02_TR2","1_PvCF_5_2",1,"PvCF","D5",5,2,2,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_02","PvCF_D5_02_TR2","1_PvCF_5_2",1,"PvCF","D5",5,2,2,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_02","PvCF_D5_02_TR3","1_PvCF_5_2",1,"PvCF","D5",5,2,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_02","PvCF_D5_02_TR3","1_PvCF_5_2",1,"PvCF","D5",5,2,3,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_02","PvCF_D5_02_TR3","1_PvCF_5_2",1,"PvCF","D5",5,2,3,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_03","PvCF_D5_03_TR1","1_PvCF_5_3",1,"PvCF","D5",5,3,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_03","PvCF_D5_03_TR1","1_PvCF_5_3",1,"PvCF","D5",5,3,1,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_03","PvCF_D5_03_TR1","1_PvCF_5_3",1,"PvCF","D5",5,3,1,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_04","PvCF_D5_04_TR1","1_PvCF_5_4",1,"PvCF","D5",5,4,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_04","PvCF_D5_04_TR1","1_PvCF_5_4",1,"PvCF","D5",5,4,1,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_04","PvCF_D5_04_TR1","1_PvCF_5_4",1,"PvCF","D5",5,4,1,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_04","PvCF_D5_04_TR2","1_PvCF_5_4",1,"PvCF","D5",5,4,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_04","PvCF_D5_04_TR2","1_PvCF_5_4",1,"PvCF","D5",5,4,2,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_04","PvCF_D5_04_TR2","1_PvCF_5_4",1,"PvCF","D5",5,4,2,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_04","PvCF_D5_04_TR3","1_PvCF_5_4",1,"PvCF","D5",5,4,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_04","PvCF_D5_04_TR3","1_PvCF_5_4",1,"PvCF","D5",5,4,3,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_04","PvCF_D5_04_TR3","1_PvCF_5_4",1,"PvCF","D5",5,4,3,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_05","PvCF_D5_05_TR1","1_PvCF_5_5",1,"PvCF","D5",5,5,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_05","PvCF_D5_05_TR1","1_PvCF_5_5",1,"PvCF","D5",5,5,1,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_05","PvCF_D5_05_TR1","1_PvCF_5_5",1,"PvCF","D5",5,5,1,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_05","PvCF_D5_05_TR2","1_PvCF_5_5",1,"PvCF","D5",5,5,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_05","PvCF_D5_05_TR2","1_PvCF_5_5",1,"PvCF","D5",5,5,2,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_05","PvCF_D5_05_TR2","1_PvCF_5_5",1,"PvCF","D5",5,5,2,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_05","PvCF_D5_05_TR3","1_PvCF_5_5",1,"PvCF","D5",5,5,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_05","PvCF_D5_05_TR3","1_PvCF_5_5",1,"PvCF","D5",5,5,3,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_05","PvCF_D5_05_TR3","1_PvCF_5_5",1,"PvCF","D5",5,5,3,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_06","PvCF_D5_06_TR1","1_PvCF_5_6",1,"PvCF","D5",5,6,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_06","PvCF_D5_06_TR1","1_PvCF_5_6",1,"PvCF","D5",5,6,1,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_06","PvCF_D5_06_TR1","1_PvCF_5_6",1,"PvCF","D5",5,6,1,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_07","PvCF_D5_07_TR1","1_PvCF_5_7",1,"PvCF","D5",5,7,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_07","PvCF_D5_07_TR1","1_PvCF_5_7",1,"PvCF","D5",5,7,1,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_07","PvCF_D5_07_TR1","1_PvCF_5_7",1,"PvCF","D5",5,7,1,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_07","PvCF_D5_07_TR2","1_PvCF_5_7",1,"PvCF","D5",5,7,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_07","PvCF_D5_07_TR2","1_PvCF_5_7",1,"PvCF","D5",5,7,2,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_07","PvCF_D5_07_TR2","1_PvCF_5_7",1,"PvCF","D5",5,7,2,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_07","PvCF_D5_07_TR3","1_PvCF_5_7",1,"PvCF","D5",5,7,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_07","PvCF_D5_07_TR3","1_PvCF_5_7",1,"PvCF","D5",5,7,3,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_07","PvCF_D5_07_TR3","1_PvCF_5_7",1,"PvCF","D5",5,7,3,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_08","PvCF_D5_08_TR1","1_PvCF_5_8",1,"PvCF","D5",5,8,1,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_08","PvCF_D5_08_TR1","1_PvCF_5_8",1,"PvCF","D5",5,8,1,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_08","PvCF_D5_08_TR1","1_PvCF_5_8",1,"PvCF","D5",5,8,1,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_08","PvCF_D5_08_TR2","1_PvCF_5_8",1,"PvCF","D5",5,8,2,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_08","PvCF_D5_08_TR2","1_PvCF_5_8",1,"PvCF","D5",5,8,2,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_08","PvCF_D5_08_TR2","1_PvCF_5_8",1,"PvCF","D5",5,8,2,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
"PvCF_D5_08","PvCF_D5_08_TR3","1_PvCF_5_8",1,"PvCF","D5",5,8,3,"capelin","Actinopteri","Mallotus villosus; Merluccius productus; Clupea pallasii; Oncorhynchus keta",2.93,2.33,3.91,3.11,0.749360613810742,0.7491961414791,0.75,TRUE
"PvCF_D5_08","PvCF_D5_08_TR3","1_PvCF_5_8",1,"PvCF","D5",5,8,3,"squid","Cephalopoda","Doryteuthis opalescens",0.59,0.47,3.91,3.11,0.150895140664962,0.15112540192926,0.15,TRUE
"PvCF_D5_08","PvCF_D5_08_TR3","1_PvCF_5_8",1,"PvCF","D5",5,8,3,"prawn","Penaeus monodon","Penaeus monodon",0.39,0.31,3.91,3.11,0.0997442455242967,0.0996784565916399,0.1,TRUE
